anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
10000000001657,12,42,1,41,False,12,True,False,41,True,False
10000000001669,12,2,1,1,False,12,True,False,1,True,False
10000000001681,2,1,1,0,True,2,True,False,0,True,False
10000000001683,70,41,1,40,False,70,True,False,40,True,False
10000000001753,24,41,1,40,False,24,True,False,40,True,False
10000000001777,56,40,1,39,False,56,True,False,39,True,False
10000000001833,30,42,1,41,False,30,True,False,41,True,False
10000000001863,4,1,1,0,True,4,True,False,0,True,False
10000000001867,36,42,1,41,False,36,True,False,41,True,False
10000000001903,30,43,1,42,False,30,True,False,42,True,False
10000000001933,36,44,1,43,False,36,True,False,43,True,False
10000000001969,18,43,1,42,False,18,True,False,42,True,False
10000000001987,30,43,1,42,False,30,True,False,42,True,False
10000000002017,2,1,1,0,True,2,True,False,0,True,False
10000000002019,30,43,1,42,False,30,True,False,42,True,False
10000000002049,12,43,1,42,False,12,True,False,42,True,False
10000000002061,6,1,1,0,True,6,True,False,0,True,False
10000000002067,6,3,1,2,False,6,True,False,2,True,False
10000000002073,6,2,1,1,False,6,True,False,1,True,False
10000000002079,10,1,1,0,True,10,True,False,0,True,False
10000000002089,18,38,1,37,False,18,True,False,37,True,False
10000000002107,14,2,1,1,False,14,True,False,1,True,False
10000000002121,12,1,1,0,True,12,True,False,0,True,False
10000000002133,64,38,1,37,False,64,True,False,37,True,False
10000000002197,30,39,1,38,False,30,True,False,38,True,False
10000000002227,42,42,1,41,False,42,True,False,41,True,False
10000000002269,30,41,1,40,False,30,True,False,40,True,False
10000000002299,54,40,1,39,False,54,True,False,39,True,False
10000000002353,18,43,1,42,False,18,True,False,42,True,False
10000000002371,12,43,1,42,False,12,True,False,42,True,False
10000000002383,6,42,1,41,False,6,True,False,41,True,False
10000000002389,12,41,1,40,False,12,True,False,40,True,False
10000000002401,6,1,1,0,True,6,True,False,0,True,False
10000000002407,42,40,1,39,False,42,True,False,39,True,False
10000000002449,14,39,1,38,False,14,True,False,38,True,False
10000000002463,28,38,1,37,False,28,True,False,37,True,False
10000000002491,2,1,1,0,True,2,True,False,0,True,False
10000000002493,64,36,1,35,False,64,True,False,35,True,False
10000000002557,24,37,1,36,False,24,True,False,36,True,False
10000000002581,2,1,1,0,True,2,True,False,0,True,False
10000000002583,28,35,1,34,False,28,True,False,34,True,False
10000000002611,26,34,1,33,False,26,True,False,33,True,False
10000000002637,52,33,1,32,False,52,True,False,32,True,False
10000000002689,14,35,1,34,False,14,True,False,34,True,False
10000000002703,60,35,1,34,False,60,True,False,34,True,False
10000000002763,46,37,1,36,False,46,True,False,36,True,False
10000000002809,14,36,1,35,False,14,True,False,35,True,False
10000000002823,10,36,1,35,False,10,True,False,35,True,False
10000000002833,36,35,1,34,False,36,True,False,34,True,False
10000000002869,8,1,1,0,True,8,True,False,0,True,False
10000000002877,16,34,1,33,False,16,True,False,33,True,False
10000000002893,24,34,1,33,False,24,True,False,33,True,False
10000000002917,26,34,1,33,False,26,True,False,33,True,False
10000000002943,10,1,1,0,True,10,True,False,0,True,False
10000000002953,44,33,1,32,False,44,True,False,32,True,False
10000000002997,34,34,1,33,False,34,True,False,33,True,False
10000000003031,8,33,1,32,False,8,True,False,32,True,False
10000000003039,12,32,1,31,False,12,True,False,31,True,False
10000000003051,76,31,1,30,False,76,True,False,30,True,False
10000000003127,2,1,1,0,True,2,True,False,0,True,False
10000000003129,10,32,1,31,False,10,True,False,31,True,False
10000000003139,68,32,1,31,False,68,True,False,31,True,False
10000000003207,4,1,1,0,True,4,True,False,0,True,False
10000000003211,18,31,1,30,False,18,True,False,30,True,False
10000000003229,12,30,1,29,False,12,True,False,29,True,False
10000000003241,2,1,1,0,True,2,True,False,0,True,False
10000000003243,6,28,1,27,False,6,True,False,27,True,False
10000000003249,78,27,1,26,False,78,True,False,26,True,False
10000000003327,10,1,1,0,True,10,True,False,0,True,False
10000000003337,12,28,1,27,False,12,True,False,27,True,False
10000000003349,2,1,1,0,True,2,True,False,0,True,False
10000000003351,30,26,1,25,False,30,True,False,25,True,False
10000000003381,40,27,1,26,False,40,True,False,26,True,False
10000000003421,102,26,1,25,False,102,True,False,25,True,False
10000000003523,26,27,1,26,False,26,True,False,26,True,False
10000000003549,138,29,1,28,False,138,True,False,28,True,False
10000000003687,4,1,1,0,True,4,True,False,0,True,False
10000000003691,8,2,1,1,False,8,True,False,1,True,False
10000000003699,18,1,1,0,True,18,True,False,0,True,False
10000000003717,22,31,1,30,False,22,True,False,30,True,False
10000000003739,20,30,1,29,False,20,True,False,29,True,False
10000000003759,22,31,1,30,False,22,True,False,30,True,False
10000000003781,62,31,1,30,False,62,True,False,30,True,False
10000000003843,16,31,1,30,False,16,True,False,30,True,False
10000000003859,48,31,1,30,False,48,True,False,30,True,False
10000000003907,12,32,1,31,False,12,True,False,31,True,False
10000000003919,32,31,1,30,False,32,True,False,30,True,False
10000000003951,40,30,1,29,False,40,True,False,29,True,False
10000000003991,8,32,1,31,False,8,True,False,31,True,False
10000000003999,78,31,1,30,False,78,True,False,30,True,False
10000000004077,4,1,1,0,True,4,True,False,0,True,False
10000000004081,8,31,1,30,False,8,True,False,30,True,False
10000000004089,72,30,1,29,False,72,True,False,29,True,False
10000000004161,66,31,1,30,False,66,True,False,30,True,False
10000000004227,72,31,1,30,False,72,True,False,30,True,False
10000000004299,28,37,1,36,False,28,True,False,36,True,False
10000000004327,20,37,1,36,False,20,True,False,36,True,False
10000000004347,40,36,1,35,False,40,True,False,35,True,False
10000000004387,12,36,1,35,False,12,True,False,35,True,False
10000000004399,60,35,1,34,False,60,True,False,34,True,False
10000000004459,20,35,1,34,False,20,True,False,34,True,False
10000000004479,70,34,1,33,False,70,True,False,33,True,False
10000000004549,2,1,1,0,True,2,True,False,0,True,False
10000000004551,16,38,1,37,False,16,True,False,37,True,False
10000000004567,24,37,1,36,False,24,True,False,36,True,False
10000000004591,20,38,1,37,False,20,True,False,37,True,False
10000000004611,16,37,1,36,False,16,True,False,36,True,False
10000000004627,66,36,1,35,False,66,True,False,35,True,False
10000000004693,20,2,1,1,False,20,True,False,1,True,False
10000000004713,4,1,1,0,True,4,True,False,0,True,False
10000000004717,60,36,1,35,False,60,True,False,35,True,False
10000000004777,2,1,1,0,True,2,True,False,0,True,False
10000000004779,10,34,1,33,False,10,True,False,33,True,False
10000000004789,78,33,1,32,False,78,True,False,32,True,False
10000000004867,14,32,1,31,False,14,True,False,31,True,False
10000000004881,6,1,1,0,True,6,True,False,0,True,False
10000000004887,6,31,1,30,False,6,True,False,30,True,False
10000000004893,90,31,1,30,False,90,True,False,30,True,False
10000000004983,6,1,1,0,True,6,True,False,0,True,False
10000000004989,18,32,1,31,False,18,True,False,31,True,False
10000000005007,46,31,1,30,False,46,True,False,30,True,False
10000000005053,24,32,1,31,False,24,True,False,31,True,False
10000000005077,54,32,1,31,False,54,True,False,31,True,False
10000000005131,38,33,1,32,False,38,True,False,32,True,False
10000000005169,28,33,1,32,False,28,True,False,32,True,False
10000000005197,56,33,1,32,False,56,True,False,32,True,False
10000000005253,4,1,1,0,True,4,True,False,0,True,False
10000000005257,14,34,1,33,False,14,True,False,33,True,False
10000000005271,6,1,1,0,True,6,True,False,0,True,False
10000000005277,24,32,1,31,False,24,True,False,31,True,False
10000000005301,12,2,1,1,False,12,True,False,1,True,False
10000000005313,6,1,1,0,True,6,True,False,0,True,False
10000000005319,30,30,1,29,False,30,True,False,29,True,False
10000000005349,60,29,1,28,False,60,True,False,28,True,False
10000000005409,24,31,1,30,False,24,True,False,30,True,False
10000000005433,84,31,1,30,False,84,True,False,30,True,False
10000000005517,4,1,1,0,True,4,True,False,0,True,False
10000000005521,12,31,1,30,False,12,True,False,30,True,False
10000000005533,24,31,1,30,False,24,True,False,30,True,False
10000000005557,2,1,1,0,True,2,True,False,0,True,False
10000000005559,4,1,1,0,True,4,True,False,0,True,False
10000000005563,44,30,1,29,False,44,True,False,29,True,False
10000000005607,6,1,1,0,True,6,True,False,0,True,False
10000000005613,46,30,1,29,False,46,True,False,29,True,False
10000000005659,2,1,1,0,True,2,True,False,0,True,False
10000000005661,30,30,1,29,False,30,True,False,29,True,False
10000000005691,208,30,1,29,False,208,True,False,29,True,False
10000000005899,18,37,1,36,False,18,True,False,36,True,False
10000000005917,20,1,1,0,True,20,True,False,0,True,False
10000000005937,34,36,1,35,False,34,True,False,35,True,False
10000000005971,30,37,1,36,False,30,True,False,36,True,False
10000000006001,32,37,1,36,False,32,True,False,36,True,False
10000000006033,16,37,1,36,False,16,True,False,36,True,False
10000000006049,32,37,1,36,False,32,True,False,36,True,False
10000000006081,46,36,1,35,False,46,True,False,35,True,False
10000000006127,26,37,1,36,False,26,True,False,36,True,False
10000000006153,36,37,1,36,False,36,True,False,36,True,False
10000000006189,12,40,1,39,False,12,True,False,39,True,False
10000000006201,36,39,1,38,False,36,True,False,38,True,False
10000000006237,10,39,1,38,False,10,True,False,38,True,False
10000000006247,26,38,1,37,False,26,True,False,37,True,False
10000000006273,70,39,1,38,False,70,True,False,38,True,False
10000000006343,50,38,1,37,False,50,True,False,37,True,False
10000000006393,4,37,1,36,False,4,True,False,36,True,False
10000000006397,20,36,1,35,False,20,True,False,35,True,False
10000000006417,40,36,1,35,False,40,True,False,35,True,False
10000000006457,2,1,1,0,True,2,True,False,0,True,False
10000000006459,72,38,1,37,False,72,True,False,37,True,False
10000000006531,22,40,1,39,False,22,True,False,39,True,False
10000000006553,20,39,1,38,False,20,True,False,38,True,False
10000000006573,10,39,1,38,False,10,True,False,38,True,False
10000000006583,14,39,1,38,False,14,True,False,38,True,False
10000000006597,34,39,1,38,False,34,True,False,38,True,False
10000000006631,32,38,1,37,False,32,True,False,37,True,False
10000000006663,6,1,1,0,True,6,True,False,0,True,False
10000000006669,40,37,1,36,False,40,True,False,36,True,False
10000000006709,32,37,1,36,False,32,True,False,36,True,False
10000000006741,28,1,1,0,True,28,True,False,0,True,False
10000000006769,12,37,1,36,False,12,True,False,36,True,False
10000000006781,26,37,1,36,False,26,True,False,36,True,False
10000000006807,6,1,1,0,True,6,True,False,0,True,False
10000000006813,40,38,1,37,False,40,True,False,37,True,False
10000000006853,26,41,1,40,False,26,True,False,40,True,False
10000000006879,18,40,1,39,False,18,True,False,39,True,False
10000000006897,40,40,1,39,False,40,True,False,39,True,False
10000000006937,36,41,1,40,False,36,True,False,40,True,False
10000000006973,8,1,1,0,True,8,True,False,0,True,False
10000000006981,22,41,1,40,False,22,True,False,40,True,False
10000000007003,48,40,1,39,False,48,True,False,39,True,False
10000000007051,20,40,1,39,False,20,True,False,39,True,False
10000000007071,42,41,1,40,False,42,True,False,40,True,False
10000000007113,28,40,1,39,False,28,True,False,39,True,False
10000000007141,30,39,1,38,False,30,True,False,38,True,False
