anchor_p,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected
2657,68,67,1,1,0,True,True,False
2659,67,43,24,1,23,False,False,False
2663,67,44,23,1,22,False,False,False
2671,68,67,1,1,0,True,True,False
2677,69,48,21,1,20,False,False,False
2683,68,66,2,1,1,False,False,False
2687,68,67,1,1,0,True,True,False
2689,67,65,2,1,1,False,False,False
2693,67,66,1,1,0,True,True,False
2699,68,52,16,1,15,False,False,False
2707,69,66,3,1,2,False,False,False
2711,68,67,1,1,0,True,True,False
2713,68,67,1,1,0,True,True,False
2719,67,55,12,1,11,False,False,False
2729,68,67,1,1,0,True,True,False
2731,68,58,10,1,9,False,False,False
2741,68,59,9,1,8,False,False,False
2749,67,66,1,1,0,True,True,False
2753,67,60,7,1,6,False,False,False
2767,69,63,6,1,5,False,False,False
2777,68,63,5,1,4,False,False,False
2789,68,67,1,1,0,True,True,False
2791,68,67,1,1,0,True,True,False
2797,69,67,2,1,1,False,False,False
2801,68,67,1,1,0,True,True,False
2803,68,40,28,1,27,False,False,False
2819,68,39,29,1,28,False,False,False
2833,68,67,1,1,0,True,True,False
2837,68,38,30,1,29,False,False,False
2843,67,38,29,1,28,False,False,False
2851,68,40,28,1,27,False,False,False
2857,69,41,28,1,27,False,False,False
2861,68,41,27,1,26,False,False,False
2879,68,40,28,1,27,False,False,False
2887,69,41,28,1,27,False,False,False
2897,68,41,27,1,26,False,False,False
2903,67,41,26,1,25,False,False,False
2909,68,42,26,1,25,False,False,False
2917,69,42,27,1,26,False,False,False
2927,68,41,27,1,26,False,False,False
2939,68,40,28,1,27,False,False,False
2953,68,67,1,1,0,True,True,False
2957,68,40,28,1,27,False,False,False
2963,67,39,28,1,27,False,False,False
2969,68,67,1,1,0,True,True,False
2971,68,41,27,1,26,False,False,False
2999,68,67,1,1,0,True,True,False
3001,68,39,29,1,28,False,False,False
3011,68,39,29,1,28,False,False,False
3019,67,38,29,1,28,False,False,False
3023,67,39,28,1,27,False,False,False
3037,69,42,27,1,26,False,False,False
3041,68,42,26,1,25,False,False,False
3049,67,40,27,1,26,False,False,False
3061,68,40,28,1,27,False,False,False
3067,69,40,29,1,28,False,False,False
3079,67,66,1,1,0,True,True,False
3083,67,38,29,1,28,False,False,False
3089,68,39,29,1,28,False,False,False
3109,67,36,31,1,30,False,False,False
3119,68,67,1,1,0,True,True,False
3121,68,37,31,1,30,False,False,False
3137,68,36,32,1,31,False,False,False
3163,68,35,33,1,32,False,False,False
3167,68,67,1,1,0,True,True,False
3169,67,36,31,1,30,False,False,False
3181,68,37,31,1,30,False,False,False
3187,69,39,30,1,29,False,False,False
3191,68,39,29,1,28,False,False,False
3203,67,37,30,1,29,False,False,False
3209,68,37,31,1,30,False,False,False
3217,69,37,32,1,31,False,False,False
3221,68,37,31,1,30,False,False,False
3229,67,37,30,1,29,False,False,False
3251,68,67,1,1,0,True,True,False
3253,68,40,28,1,27,False,False,False
3257,68,67,1,1,0,True,True,False
3259,67,41,26,1,25,False,False,False
3271,68,43,25,1,24,False,False,False
3299,68,67,1,1,0,True,True,False
3301,68,45,23,1,22,False,False,False
3307,69,47,22,1,21,False,False,False
3313,68,47,21,1,20,False,False,False
3319,67,66,1,1,0,True,True,False
3323,67,48,19,1,18,False,False,False
3329,68,67,1,1,0,True,True,False
3331,68,51,17,1,16,False,False,False
3343,68,67,1,1,0,True,True,False
3347,68,53,15,1,14,False,False,False
3359,68,67,1,1,0,True,True,False
3361,68,55,13,1,12,False,False,False
3371,68,67,1,1,0,True,True,False
3373,68,57,11,1,10,False,False,False
3389,68,67,1,1,0,True,True,False
3391,68,59,9,1,8,False,False,False
3407,68,60,8,1,7,False,False,False
3413,67,60,7,1,6,False,False,False
3433,68,62,6,1,5,False,False,False
3449,68,63,5,1,4,False,False,False
3457,69,65,4,1,3,False,False,False
3461,68,67,1,1,0,True,True,False
3463,68,66,2,1,1,False,False,False
3467,68,67,1,1,0,True,True,False
3469,67,35,32,1,31,False,False,False
3491,68,37,31,1,30,False,False,False
3499,67,37,30,1,29,False,False,False
3511,68,39,29,1,28,False,False,False
3517,69,41,28,1,27,False,False,False
3527,68,67,1,1,0,True,True,False
3529,67,64,3,1,2,False,False,False
3533,67,65,2,1,1,False,False,False
3539,68,67,1,1,0,True,True,False
3541,68,45,23,1,22,False,False,False
3547,69,47,22,1,21,False,False,False
3557,68,67,1,1,0,True,True,False
3559,67,47,20,1,19,False,False,False
3571,68,49,19,1,18,False,False,False
3581,68,67,1,1,0,True,True,False
3583,68,51,17,1,16,False,False,False
3593,67,51,16,1,15,False,False,False
3607,69,54,15,1,14,False,False,False
3613,68,67,1,1,0,True,True,False
3617,68,55,13,1,12,False,False,False
3623,67,55,12,1,11,False,False,False
3631,68,57,11,1,10,False,False,False
3637,69,59,10,1,9,False,False,False
3643,68,59,9,1,8,False,False,False
3659,68,60,8,1,7,False,False,False
3671,68,67,1,1,0,True,True,False
3673,68,67,1,1,0,True,True,False
3677,68,63,5,1,4,False,False,False
3691,68,64,4,1,3,False,False,False
3697,69,68,1,1,0,True,True,False
3701,68,66,2,1,1,False,False,False
3709,67,66,1,1,0,True,True,False
3719,68,38,30,1,29,False,False,False
3727,69,68,1,1,0,True,True,False
3733,68,39,29,1,28,False,False,False
3739,67,39,28,1,27,False,False,False
3761,68,37,31,1,30,False,False,False
3767,68,67,1,1,0,True,True,False
3769,67,36,31,1,30,False,False,False
3779,68,37,31,1,30,False,False,False
3793,68,67,1,1,0,True,True,False
3797,68,37,31,1,30,False,False,False
3803,67,36,31,1,30,False,False,False
3821,68,67,1,1,0,True,True,False
3823,68,37,31,1,30,False,False,False
3833,67,37,30,1,29,False,False,False
3847,69,37,32,1,31,False,False,False
3851,68,67,1,1,0,True,True,False
3853,68,38,30,1,29,False,False,False
3863,67,37,30,1,29,False,False,False
3877,69,68,1,1,0,True,True,False
3881,68,37,31,1,30,False,False,False
3889,67,36,31,1,30,False,False,False
3907,69,36,33,1,32,False,False,False
3911,68,66,2,1,1,False,False,False
3917,68,67,1,1,0,True,True,False
3919,67,37,30,1,29,False,False,False
3923,67,65,2,1,1,False,False,False
3929,68,67,1,1,0,True,True,False
3931,68,40,28,1,27,False,False,False
3943,68,41,27,1,26,False,False,False
3947,68,41,27,1,26,False,False,False
3967,69,40,29,1,28,False,False,False
3989,68,36,32,1,31,False,False,False
4001,68,67,1,1,0,True,True,False
4003,68,36,32,1,31,False,False,False
4007,68,36,32,1,31,False,False,False
4013,67,65,2,1,1,False,False,False
4019,68,67,1,1,0,True,True,False
4021,68,37,31,1,30,False,False,False
4027,69,38,31,1,30,False,False,False
4049,68,67,1,1,0,True,True,False
4051,68,37,31,1,30,False,False,False
4057,69,39,30,1,29,False,False,False
4073,67,37,30,1,29,False,False,False
4079,68,39,29,1,28,False,False,False
4091,68,67,1,1,0,True,True,False
4093,68,38,30,1,29,False,False,False
4099,67,38,29,1,28,False,False,False
4111,68,38,30,1,29,False,False,False
4127,68,67,1,1,0,True,True,False
4129,67,66,1,1,0,True,True,False
4133,67,39,28,1,27,False,False,False
4139,68,40,28,1,27,False,False,False
4153,68,66,2,1,1,False,False,False
4157,68,67,1,1,0,True,True,False
4159,67,40,27,1,26,False,False,False
4177,69,41,28,1,27,False,False,False
4201,68,37,31,1,30,False,False,False
4211,68,37,31,1,30,False,False,False
4217,68,67,1,1,0,True,True,False
4219,67,38,29,1,28,False,False,False
4229,68,67,1,1,0,True,True,False
4231,68,39,29,1,28,False,False,False
4241,68,67,1,1,0,True,True,False
4243,68,41,27,1,26,False,False,False
4253,67,41,26,1,25,False,False,False
4259,68,67,1,1,0,True,True,False
4261,68,44,24,1,23,False,False,False
4271,68,67,1,1,0,True,True,False
4273,68,46,22,1,21,False,False,False
4283,67,46,21,1,20,False,False,False
4289,68,48,20,1,19,False,False,False
4297,69,50,19,1,18,False,False,False
4327,69,51,18,1,17,False,False,False
4337,68,67,1,1,0,True,True,False
4339,67,51,16,1,15,False,False,False
4349,68,53,15,1,14,False,False,False
4357,69,55,14,1,13,False,False,False
4363,68,55,13,1,12,False,False,False
4373,67,55,12,1,11,False,False,False
4391,68,57,11,1,10,False,False,False
4397,68,58,10,1,9,False,False,False
4409,68,59,9,1,8,False,False,False
4421,68,67,1,1,0,True,True,False
4423,68,61,7,1,6,False,False,False
4441,68,62,6,1,5,False,False,False
4447,69,64,5,1,4,False,False,False
4451,68,64,4,1,3,False,False,False
4457,68,65,3,1,2,False,False,False
4463,67,65,2,1,1,False,False,False
4481,68,67,1,1,0,True,True,False
4483,68,38,30,1,29,False,False,False
4493,67,38,29,1,28,False,False,False
4507,69,39,30,1,29,False,False,False
4513,68,65,3,1,2,False,False,False
4517,68,67,1,1,0,True,True,False
4519,67,66,1,1,0,True,True,False
4523,67,41,26,1,25,False,False,False
4547,68,67,1,1,0,True,True,False
4549,67,37,30,1,29,False,False,False
4561,68,37,31,1,30,False,False,False
4567,69,39,30,1,29,False,False,False
4583,67,37,30,1,29,False,False,False
4591,68,39,29,1,28,False,False,False
4597,69,41,28,1,27,False,False,False
4603,68,41,27,1,26,False,False,False
4621,68,39,29,1,28,False,False,False
4637,68,66,2,1,1,False,False,False
4639,67,66,1,1,0,True,True,False
4643,67,40,27,1,26,False,False,False
4649,68,67,1,1,0,True,True,False
4651,68,67,1,1,0,True,True,False
4657,69,43,26,1,25,False,False,False
4663,68,42,26,1,25,False,False,False
4673,67,42,25,1,24,False,False,False
4679,68,42,26,1,25,False,False,False
4691,68,41,27,1,26,False,False,False
4703,67,39,28,1,27,False,False,False
4721,68,67,1,1,0,True,True,False
4723,68,39,29,1,28,False,False,False
4729,67,66,1,1,0,True,True,False
4733,67,39,28,1,27,False,False,False
4751,68,38,30,1,29,False,False,False
4759,67,36,31,1,30,False,False,False
4783,68,35,33,1,32,False,False,False
4787,68,67,1,1,0,True,True,False
4789,67,36,31,1,30,False,False,False
4793,67,37,30,1,29,False,False,False
4799,68,67,1,1,0,True,True,False
4801,68,40,28,1,27,False,False,False
4813,68,67,1,1,0,True,True,False
4817,68,42,26,1,25,False,False,False
4831,68,43,25,1,24,False,False,False
4861,68,44,24,1,23,False,False,False
4871,68,45,23,1,22,False,False,False
4877,68,46,22,1,21,False,False,False
4889,68,47,21,1,20,False,False,False
4903,68,48,20,1,19,False,False,False
4909,67,48,19,1,18,False,False,False
4919,68,50,18,1,17,False,False,False
4931,68,67,1,1,0,True,True,False
4933,68,52,16,1,15,False,False,False
4937,68,53,15,1,14,False,False,False
4943,67,53,14,1,13,False,False,False
4951,68,55,13,1,12,False,False,False
4957,69,57,12,1,11,False,False,False
4967,68,67,1,1,0,True,True,False
4969,67,57,10,1,9,False,False,False
4973,67,58,9,1,8,False,False,False
4987,69,61,8,1,7,False,False,False
4993,68,61,7,1,6,False,False,False
4999,67,61,6,1,5,False,False,False
5003,67,62,5,1,4,False,False,False
5009,68,67,1,1,0,True,True,False
5011,68,65,3,1,2,False,False,False
5021,68,67,1,1,0,True,True,False
5023,68,67,1,1,0,True,True,False
5039,68,42,26,1,25,False,False,False
5051,68,41,27,1,26,False,False,False
5059,67,40,27,1,26,False,False,False
5077,69,42,27,1,26,False,False,False
5081,68,42,26,1,25,False,False,False
5087,68,43,25,1,24,False,False,False
5099,68,67,1,1,0,True,True,False
5101,68,45,23,1,22,False,False,False
5107,69,47,22,1,21,False,False,False
5113,68,47,21,1,20,False,False,False
5119,67,47,20,1,19,False,False,False
5147,68,49,19,1,18,False,False,False
5153,67,49,18,1,17,False,False,False
5167,69,52,17,1,16,False,False,False
5171,68,52,16,1,15,False,False,False
5179,67,52,15,1,14,False,False,False
5189,68,54,14,1,13,False,False,False
5197,69,56,13,1,12,False,False,False
5209,67,55,12,1,11,False,False,False
5227,69,67,2,1,1,False,False,False
5231,68,67,1,1,0,True,True,False
5233,68,59,9,1,8,False,False,False
5237,68,60,8,1,7,False,False,False
5261,68,61,7,1,6,False,False,False
5273,67,61,6,1,5,False,False,False
5279,68,67,1,1,0,True,True,False
5281,68,64,4,1,3,False,False,False
5297,68,65,3,1,2,False,False,False
5303,67,65,2,1,1,False,False,False
5309,68,67,1,1,0,True,True,False
5323,68,37,31,1,30,False,False,False
5333,67,36,31,1,30,False,False,False
5347,69,38,31,1,30,False,False,False
5351,68,38,30,1,29,False,False,False
5381,68,38,30,1,29,False,False,False
5387,68,37,31,1,30,False,False,False
5393,67,36,31,1,30,False,False,False
5399,68,36,32,1,31,False,False,False
5407,69,36,33,1,32,False,False,False
5413,68,35,33,1,32,False,False,False
5417,68,67,1,1,0,True,True,False
5419,67,36,31,1,30,False,False,False
5431,68,37,31,1,30,False,False,False
5437,69,37,32,1,31,False,False,False
5441,68,67,1,1,0,True,True,False
5443,68,38,30,1,29,False,False,False
5449,67,37,30,1,29,False,False,False
5471,68,37,31,1,30,False,False,False
5477,68,67,1,1,0,True,True,False
5479,67,38,29,1,28,False,False,False
5483,67,38,29,1,28,False,False,False
5501,68,67,1,1,0,True,True,False
5503,68,38,30,1,29,False,False,False
5507,68,39,29,1,28,False,False,False
5519,68,67,1,1,0,True,True,False
5521,68,66,2,1,1,False,False,False
5527,69,68,1,1,0,True,True,False
5531,68,41,27,1,26,False,False,False
5557,69,39,30,1,29,False,False,False
5563,68,39,29,1,28,False,False,False
5569,67,66,1,1,0,True,True,False
5573,67,38,29,1,28,False,False,False
5581,68,40,28,1,27,False,False,False
5591,68,39,29,1,28,False,False,False
5623,68,33,35,1,34,False,False,False
5639,68,67,1,1,0,True,True,False
5641,68,33,35,1,34,False,False,False
5647,69,65,4,1,3,False,False,False
5651,68,67,1,1,0,True,True,False
