anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
1000000001159,38,35,1,34,False,38,True,False,34,True,False
1000000001197,4,2,1,1,False,4,True,False,1,True,False
1000000001201,12,1,1,0,True,12,True,False,0,True,False
1000000001213,30,34,1,33,False,30,True,False,33,True,False
1000000001243,18,33,1,32,False,18,True,False,32,True,False
1000000001261,2,1,1,0,True,2,True,False,0,True,False
1000000001263,30,32,1,31,False,30,True,False,31,True,False
1000000001293,10,31,1,30,False,10,True,False,30,True,False
1000000001303,36,30,1,29,False,36,True,False,29,True,False
1000000001339,50,30,1,29,False,50,True,False,29,True,False
1000000001389,30,31,1,30,False,30,True,False,30,True,False
1000000001419,24,31,1,30,False,24,True,False,30,True,False
1000000001443,48,30,1,29,False,48,True,False,29,True,False
1000000001491,18,31,1,30,False,18,True,False,30,True,False
1000000001509,78,30,1,29,False,78,True,False,29,True,False
1000000001587,4,1,1,0,True,4,True,False,0,True,False
1000000001591,30,30,1,29,False,30,True,False,29,True,False
1000000001621,20,31,1,30,False,20,True,False,30,True,False
1000000001641,76,30,1,29,False,76,True,False,29,True,False
1000000001717,54,34,1,33,False,54,True,False,33,True,False
1000000001771,2,1,1,0,True,2,True,False,0,True,False
1000000001773,64,33,1,32,False,64,True,False,32,True,False
1000000001837,44,35,1,34,False,44,True,False,34,True,False
1000000001881,30,37,1,36,False,30,True,False,36,True,False
1000000001911,28,36,1,35,False,28,True,False,35,True,False
1000000001939,8,35,1,34,False,8,True,False,34,True,False
1000000001947,6,34,1,33,False,6,True,False,33,True,False
1000000001953,10,34,1,33,False,10,True,False,33,True,False
1000000001963,36,33,1,32,False,36,True,False,32,True,False
1000000001999,60,33,1,32,False,60,True,False,32,True,False
1000000002059,60,36,1,35,False,60,True,False,35,True,False
1000000002119,20,38,1,37,False,20,True,False,37,True,False
1000000002139,4,1,1,0,True,4,True,False,0,True,False
1000000002143,24,37,1,36,False,24,True,False,36,True,False
1000000002167,6,1,1,0,True,6,True,False,0,True,False
1000000002173,44,36,1,35,False,44,True,False,35,True,False
1000000002217,10,1,1,0,True,10,True,False,0,True,False
1000000002227,50,35,1,34,False,50,True,False,34,True,False
1000000002277,64,38,1,37,False,64,True,False,37,True,False
1000000002341,32,37,1,36,False,32,True,False,36,True,False
1000000002373,30,38,1,37,False,30,True,False,37,True,False
1000000002403,28,38,1,37,False,28,True,False,37,True,False
1000000002431,62,37,1,36,False,62,True,False,36,True,False
1000000002493,18,37,1,36,False,18,True,False,36,True,False
1000000002511,76,36,1,35,False,76,True,False,35,True,False
1000000002587,26,40,1,39,False,26,True,False,39,True,False
1000000002613,10,40,1,39,False,10,True,False,39,True,False
1000000002623,14,39,1,38,False,14,True,False,38,True,False
1000000002637,30,38,1,37,False,30,True,False,37,True,False
1000000002667,12,38,1,37,False,12,True,False,37,True,False
1000000002679,34,37,1,36,False,34,True,False,36,True,False
1000000002713,8,36,1,35,False,8,True,False,35,True,False
1000000002721,18,35,1,34,False,18,True,False,34,True,False
1000000002739,22,1,1,0,True,22,True,False,0,True,False
1000000002761,42,34,1,33,False,42,True,False,33,True,False
1000000002803,18,1,1,0,True,18,True,False,0,True,False
1000000002821,36,37,1,36,False,36,True,False,36,True,False
1000000002857,14,37,1,36,False,14,True,False,36,True,False
1000000002871,18,38,1,37,False,18,True,False,37,True,False
1000000002889,12,37,1,36,False,12,True,False,36,True,False
1000000002901,72,36,1,35,False,72,True,False,35,True,False
1000000002973,24,36,1,35,False,24,True,False,35,True,False
1000000002997,30,35,1,34,False,30,True,False,34,True,False
1000000003027,4,1,1,0,True,4,True,False,0,True,False
1000000003031,12,35,1,34,False,12,True,False,34,True,False
1000000003043,18,34,1,33,False,18,True,False,33,True,False
1000000003061,26,33,1,32,False,26,True,False,32,True,False
1000000003087,4,33,1,32,False,4,True,False,32,True,False
1000000003091,38,32,1,31,False,38,True,False,31,True,False
1000000003129,30,32,1,31,False,30,True,False,31,True,False
1000000003159,28,33,1,32,False,28,True,False,32,True,False
1000000003187,50,34,1,33,False,50,True,False,33,True,False
1000000003237,22,36,1,35,False,22,True,False,35,True,False
1000000003259,14,35,1,34,False,14,True,False,34,True,False
1000000003273,6,34,1,33,False,6,True,False,33,True,False
1000000003279,4,1,1,0,True,4,True,False,0,True,False
1000000003283,84,32,1,31,False,84,True,False,31,True,False
1000000003367,14,35,1,34,False,14,True,False,34,True,False
1000000003381,46,34,1,33,False,46,True,False,33,True,False
1000000003427,36,34,1,33,False,36,True,False,33,True,False
1000000003463,80,33,1,32,False,80,True,False,32,True,False
1000000003543,10,3,1,2,False,10,True,False,2,True,False
1000000003553,14,2,1,1,False,14,True,False,1,True,False
1000000003567,4,1,1,0,True,4,True,False,0,True,False
1000000003571,8,31,1,30,False,8,True,False,30,True,False
1000000003579,40,31,1,30,False,40,True,False,30,True,False
1000000003619,50,31,1,30,False,50,True,False,30,True,False
1000000003669,88,34,1,33,False,88,True,False,33,True,False
1000000003757,32,38,1,37,False,32,True,False,37,True,False
1000000003789,10,2,1,1,False,10,True,False,1,True,False
1000000003799,2,1,1,0,True,2,True,False,0,True,False
1000000003801,40,36,1,35,False,40,True,False,35,True,False
1000000003841,2,1,1,0,True,2,True,False,0,True,False
1000000003843,16,37,1,36,False,16,True,False,36,True,False
1000000003859,24,37,1,36,False,24,True,False,36,True,False
1000000003883,6,1,1,0,True,6,True,False,0,True,False
1000000003889,104,37,1,36,False,104,True,False,36,True,False
1000000003993,30,40,1,39,False,30,True,False,39,True,False
1000000004023,30,40,1,39,False,30,True,False,39,True,False
1000000004053,46,41,1,40,False,46,True,False,40,True,False
1000000004099,54,41,1,40,False,54,True,False,40,True,False
1000000004153,8,1,1,0,True,8,True,False,0,True,False
1000000004161,22,41,1,40,False,22,True,False,40,True,False
1000000004183,8,40,1,39,False,8,True,False,39,True,False
1000000004191,16,39,1,38,False,16,True,False,38,True,False
1000000004207,32,38,1,37,False,32,True,False,37,True,False
1000000004239,18,37,1,36,False,18,True,False,36,True,False
1000000004257,4,37,1,36,False,4,True,False,36,True,False
1000000004261,56,36,1,35,False,56,True,False,35,True,False
1000000004317,12,36,1,35,False,12,True,False,35,True,False
1000000004329,22,35,1,34,False,22,True,False,34,True,False
1000000004351,36,34,1,33,False,36,True,False,33,True,False
1000000004387,24,35,1,34,False,24,True,False,34,True,False
1000000004411,90,34,1,33,False,90,True,False,33,True,False
1000000004501,80,35,1,34,False,80,True,False,34,True,False
1000000004581,22,35,1,34,False,22,True,False,34,True,False
1000000004603,6,1,1,0,True,6,True,False,0,True,False
1000000004609,48,34,1,33,False,48,True,False,33,True,False
1000000004657,12,1,1,0,True,12,True,False,0,True,False
1000000004669,12,36,1,35,False,12,True,False,35,True,False
1000000004681,2,1,1,0,True,2,True,False,0,True,False
1000000004683,28,35,1,34,False,28,True,False,34,True,False
1000000004711,8,38,1,37,False,8,True,False,37,True,False
1000000004719,18,37,1,36,False,18,True,False,36,True,False
1000000004737,12,37,1,36,False,12,True,False,36,True,False
1000000004749,28,37,1,36,False,28,True,False,36,True,False
1000000004777,26,36,1,35,False,26,True,False,35,True,False
1000000004803,28,37,1,36,False,28,True,False,36,True,False
1000000004831,6,37,1,36,False,6,True,False,36,True,False
1000000004837,30,36,1,35,False,30,True,False,35,True,False
1000000004867,6,36,1,35,False,6,True,False,35,True,False
1000000004873,18,35,1,34,False,18,True,False,34,True,False
1000000004891,2,1,1,0,True,2,True,False,0,True,False
1000000004893,60,35,1,34,False,60,True,False,34,True,False
1000000004953,6,34,1,33,False,6,True,False,33,True,False
1000000004959,4,33,1,32,False,4,True,False,32,True,False
1000000004963,26,32,1,31,False,26,True,False,31,True,False
1000000004989,52,33,1,32,False,52,True,False,32,True,False
1000000005041,32,35,1,34,False,32,True,False,34,True,False
1000000005073,4,1,1,0,True,4,True,False,0,True,False
1000000005077,2,1,1,0,True,2,True,False,0,True,False
1000000005079,52,33,1,32,False,52,True,False,32,True,False
1000000005131,32,32,1,31,False,32,True,False,31,True,False
1000000005163,106,32,1,31,False,106,True,False,31,True,False
1000000005269,48,36,1,35,False,48,True,False,35,True,False
1000000005317,62,36,1,35,False,62,True,False,35,True,False
1000000005379,4,1,1,0,True,4,True,False,0,True,False
1000000005383,56,37,1,36,False,56,True,False,36,True,False
1000000005439,52,39,1,38,False,52,True,False,38,True,False
1000000005491,42,38,1,37,False,42,True,False,37,True,False
1000000005533,86,39,1,38,False,86,True,False,38,True,False
1000000005619,28,42,1,41,False,28,True,False,41,True,False
1000000005647,2,1,1,0,True,2,True,False,0,True,False
1000000005649,22,40,1,39,False,22,True,False,39,True,False
1000000005671,6,1,1,0,True,6,True,False,0,True,False
1000000005677,30,39,1,38,False,30,True,False,38,True,False
1000000005707,2,1,1,0,True,2,True,False,0,True,False
1000000005709,4,1,1,0,True,4,True,False,0,True,False
1000000005713,8,1,1,0,True,8,True,False,0,True,False
1000000005721,6,1,1,0,True,6,True,False,0,True,False
1000000005727,30,35,1,34,False,30,True,False,34,True,False
1000000005757,16,36,1,35,False,16,True,False,35,True,False
1000000005773,38,36,1,35,False,38,True,False,35,True,False
1000000005811,6,1,1,0,True,6,True,False,0,True,False
1000000005817,30,34,1,33,False,30,True,False,33,True,False
1000000005847,42,34,1,33,False,42,True,False,33,True,False
1000000005889,10,1,1,0,True,10,True,False,0,True,False
1000000005899,12,36,1,35,False,12,True,False,35,True,False
1000000005911,78,35,1,34,False,78,True,False,34,True,False
1000000005989,14,1,1,0,True,14,True,False,0,True,False
1000000006003,18,36,1,35,False,18,True,False,35,True,False
1000000006021,16,35,1,34,False,16,True,False,34,True,False
1000000006037,14,34,1,33,False,14,True,False,33,True,False
1000000006051,30,33,1,32,False,30,True,False,32,True,False
1000000006081,102,34,1,33,False,102,True,False,33,True,False
1000000006183,6,1,1,0,True,6,True,False,0,True,False
1000000006189,4,1,1,0,True,4,True,False,0,True,False
1000000006193,38,32,1,31,False,38,True,False,31,True,False
1000000006231,6,31,1,30,False,6,True,False,30,True,False
1000000006237,4,1,1,0,True,4,True,False,0,True,False
1000000006241,80,29,1,28,False,80,True,False,28,True,False
1000000006321,66,31,1,30,False,66,True,False,30,True,False
1000000006387,12,31,1,30,False,12,True,False,30,True,False
1000000006399,4,1,1,0,True,4,True,False,0,True,False
1000000006403,48,30,1,29,False,48,True,False,29,True,False
1000000006451,6,2,1,1,False,6,True,False,1,True,False
1000000006457,2,1,1,0,True,2,True,False,0,True,False
1000000006459,58,29,1,28,False,58,True,False,28,True,False
1000000006517,24,32,1,31,False,24,True,False,31,True,False
1000000006541,20,31,1,30,False,20,True,False,30,True,False
1000000006561,52,30,1,29,False,52,True,False,29,True,False
1000000006613,14,32,1,31,False,14,True,False,31,True,False
1000000006627,10,32,1,31,False,10,True,False,31,True,False
1000000006637,62,31,1,30,False,62,True,False,30,True,False
1000000006699,12,1,1,0,True,12,True,False,0,True,False
1000000006711,58,30,1,29,False,58,True,False,29,True,False
1000000006769,2,1,1,0,True,2,True,False,0,True,False
1000000006771,22,30,1,29,False,22,True,False,29,True,False
1000000006793,56,30,1,29,False,56,True,False,29,True,False
1000000006849,34,33,1,32,False,34,True,False,32,True,False
1000000006883,8,1,1,0,True,8,True,False,0,True,False
1000000006891,6,2,1,1,False,6,True,False,1,True,False
1000000006897,6,1,1,0,True,6,True,False,0,True,False
1000000006903,36,31,1,30,False,36,True,False,30,True,False
1000000006939,10,1,1,0,True,10,True,False,0,True,False
1000000006949,48,29,1,28,False,48,True,False,28,True,False
1000000006997,84,29,1,28,False,84,True,False,28,True,False
1000000007081,20,32,1,31,False,20,True,False,31,True,False
1000000007101,40,31,1,30,False,40,True,False,30,True,False
1000000007141,126,30,1,29,False,126,True,False,29,True,False
1000000007267,6,1,1,0,True,6,True,False,0,True,False
1000000007273,60,33,1,32,False,60,True,False,32,True,False
1000000007333,56,33,1,32,False,56,True,False,32,True,False
1000000007389,34,35,1,34,False,34,True,False,34,True,False
1000000007423,8,35,1,34,False,8,True,False,34,True,False
1000000007431,28,34,1,33,False,28,True,False,33,True,False
