anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
100000000003,16,273,226,47,1,46,False,False,False,False
100000000019,38,273,227,46,1,45,False,False,False,False
100000000057,6,273,270,3,1,2,False,False,False,False
100000000063,6,273,271,2,1,1,False,False,False,False
100000000069,4,273,272,1,1,0,True,True,False,False
100000000073,18,272,271,1,1,0,True,True,False,False
100000000091,12,273,230,43,1,42,False,False,False,False
100000000103,26,272,230,42,1,41,False,False,False,False
100000000129,42,273,231,42,1,41,False,False,False,False
100000000171,12,272,231,41,1,40,False,False,False,False
100000000183,10,273,232,41,1,40,False,False,False,False
100000000193,18,272,271,1,1,0,True,True,False,False
100000000211,12,273,272,1,1,0,True,True,False,False
100000000223,14,272,231,41,1,40,False,False,False,False
100000000237,16,273,232,41,1,40,False,False,False,False
100000000253,30,272,231,41,1,40,False,False,False,False
100000000283,36,272,230,42,1,41,False,False,False,False
100000000319,44,273,231,42,1,41,False,False,False,False
100000000363,4,273,272,1,1,0,True,True,False,False
100000000367,12,273,229,44,1,43,False,False,False,False
100000000379,14,273,229,44,1,43,False,False,False,False
100000000393,10,273,230,43,1,42,False,False,False,False
100000000403,8,272,230,42,1,41,False,False,False,False
100000000411,6,272,271,1,1,0,True,True,False,False
100000000417,10,273,272,1,1,0,True,True,False,False
100000000427,20,273,234,39,1,38,False,False,False,False
100000000447,40,273,234,39,1,38,False,False,False,False
100000000487,32,273,233,40,1,39,False,False,False,False
100000000519,48,273,233,40,1,39,False,False,False,False
100000000567,12,273,231,42,1,41,False,False,False,False
100000000579,42,273,232,41,1,40,False,False,False,False
100000000621,10,272,231,41,1,40,False,False,False,False
100000000631,6,273,272,1,1,0,True,True,False,False
100000000637,32,273,233,40,1,39,False,False,False,False
100000000669,30,273,233,40,1,39,False,False,False,False
100000000699,4,273,272,1,1,0,True,True,False,False
100000000703,18,272,234,38,1,37,False,False,False,False
100000000721,18,273,235,38,1,37,False,False,False,False
100000000739,8,273,236,37,1,36,False,False,False,False
100000000747,54,273,236,37,1,36,False,False,False,False
100000000801,16,272,235,37,1,36,False,False,False,False
100000000817,2,273,272,1,1,0,True,True,False,False
100000000819,42,273,235,38,1,37,False,False,False,False
100000000861,40,272,234,38,1,37,False,False,False,False
100000000901,42,273,233,40,1,39,False,False,False,False
100000000943,8,272,271,1,1,0,True,True,False,False
100000000951,58,272,232,40,1,39,False,False,False,False
100000001009,90,273,231,42,1,41,False,False,False,False
100000001099,12,273,227,46,1,45,False,False,False,False
100000001111,38,273,228,45,1,44,False,False,False,False
100000001149,52,273,229,44,1,43,False,False,False,False
100000001201,8,273,227,46,1,45,False,False,False,False
100000001209,28,273,227,46,1,45,False,False,False,False
100000001237,2,273,272,1,1,0,True,True,False,False
100000001239,10,273,228,45,1,44,False,False,False,False
100000001249,18,273,229,44,1,43,False,False,False,False
100000001267,20,273,230,43,1,42,False,False,False,False
100000001287,4,273,272,1,1,0,True,True,False,False
100000001291,26,273,230,43,1,42,False,False,False,False
100000001317,30,273,230,43,1,42,False,False,False,False
100000001347,16,273,229,44,1,43,False,False,False,False
100000001363,14,272,228,44,1,43,False,False,False,False
100000001377,12,273,230,43,1,42,False,False,False,False
100000001389,10,273,230,43,1,42,False,False,False,False
100000001399,68,273,231,42,1,41,False,False,False,False
100000001467,22,273,232,41,1,40,False,False,False,False
100000001489,20,273,229,44,1,43,False,False,False,False
100000001509,4,273,272,1,1,0,True,True,False,False
100000001513,38,272,230,42,1,41,False,False,False,False
100000001551,6,272,230,42,1,41,False,False,False,False
100000001557,10,273,232,41,1,40,False,False,False,False
100000001567,74,273,232,41,1,40,False,False,False,False
100000001641,18,272,231,41,1,40,False,False,False,False
100000001659,34,273,232,41,1,40,False,False,False,False
100000001693,36,272,231,41,1,40,False,False,False,False
100000001729,42,273,232,41,1,40,False,False,False,False
100000001771,36,273,232,41,1,40,False,False,False,False
100000001807,24,273,232,41,1,40,False,False,False,False
100000001831,6,273,232,41,1,40,False,False,False,False
100000001837,2,273,272,1,1,0,True,True,False,False
100000001839,24,273,233,40,1,39,False,False,False,False
100000001863,46,273,234,39,1,38,False,False,False,False
100000001909,12,273,232,41,1,40,False,False,False,False
100000001921,2,273,272,1,1,0,True,True,False,False
100000001923,16,273,272,1,1,0,True,True,False,False
100000001939,18,273,232,41,1,40,False,False,False,False
100000001957,32,273,233,40,1,39,False,False,False,False
100000001989,28,273,234,39,1,38,False,False,False,False
100000002017,14,273,234,39,1,38,False,False,False,False
100000002031,10,272,234,38,1,37,False,False,False,False
100000002041,18,273,236,37,1,36,False,False,False,False
100000002059,2,273,272,1,1,0,True,True,False,False
100000002061,36,272,235,37,1,36,False,False,False,False
100000002097,6,273,235,38,1,37,False,False,False,False
100000002103,78,273,236,37,1,36,False,False,False,False
100000002181,10,272,235,37,1,36,False,False,False,False
100000002191,8,273,236,37,1,36,False,False,False,False
100000002199,30,273,236,37,1,36,False,False,False,False
100000002229,22,273,235,38,1,37,False,False,False,False
100000002251,48,273,236,37,1,36,False,False,False,False
100000002299,14,273,234,39,1,38,False,False,False,False
100000002313,4,273,272,1,1,0,True,True,False,False
100000002317,36,273,236,37,1,36,False,False,False,False
100000002353,6,272,271,1,1,0,True,True,False,False
100000002359,14,273,234,39,1,38,False,False,False,False
100000002373,40,273,235,38,1,37,False,False,False,False
100000002413,84,272,235,37,1,36,False,False,False,False
100000002497,2,273,272,1,1,0,True,True,False,False
100000002499,4,273,272,1,1,0,True,True,False,False
100000002503,8,272,234,38,1,37,False,False,False,False
100000002511,28,272,235,37,1,36,False,False,False,False
100000002539,48,273,236,37,1,36,False,False,False,False
100000002587,30,273,235,38,1,37,False,False,False,False
100000002617,60,273,235,38,1,37,False,False,False,False
100000002677,12,273,233,40,1,39,False,False,False,False
100000002689,42,273,233,40,1,39,False,False,False,False
100000002731,26,273,234,39,1,38,False,False,False,False
100000002757,70,273,233,40,1,39,False,False,False,False
100000002827,20,273,232,41,1,40,False,False,False,False
100000002847,16,273,231,42,1,41,False,False,False,False
100000002863,26,272,231,41,1,40,False,False,False,False
100000002889,22,273,232,41,1,40,False,False,False,False
100000002911,2,273,272,1,1,0,True,True,False,False
100000002913,28,273,233,40,1,39,False,False,False,False
100000002941,2,273,272,1,1,0,True,True,False,False
100000002943,10,273,272,1,1,0,True,True,False,False
100000002953,86,272,234,38,1,37,False,False,False,False
100000003039,28,273,233,40,1,39,False,False,False,False
100000003067,2,273,272,1,1,0,True,True,False,False
100000003069,18,273,235,38,1,37,False,False,False,False
100000003087,10,273,234,39,1,38,False,False,False,False
100000003097,66,273,235,38,1,37,False,False,False,False
100000003163,48,272,233,39,1,38,False,False,False,False
100000003211,12,273,234,39,1,38,False,False,False,False
100000003223,18,272,234,38,1,37,False,False,False,False
100000003241,8,273,236,37,1,36,False,False,False,False
100000003249,28,273,236,37,1,36,False,False,False,False
100000003277,26,273,237,36,1,35,False,False,False,False
100000003303,16,273,238,35,1,34,False,False,False,False
100000003319,42,273,238,35,1,34,False,False,False,False
100000003361,12,273,239,34,1,33,False,False,False,False
100000003373,6,272,239,33,1,32,False,False,False,False
100000003379,2,273,272,1,1,0,True,True,False,False
100000003381,66,272,241,31,1,30,False,False,False,False
100000003447,10,273,239,34,1,33,False,False,False,False
100000003457,14,273,240,33,1,32,False,False,False,False
100000003471,46,272,239,33,1,32,False,False,False,False
100000003517,42,273,238,35,1,34,False,False,False,False
100000003559,24,273,239,34,1,33,False,False,False,False
100000003583,8,272,271,1,1,0,True,True,False,False
100000003591,36,272,239,33,1,32,False,False,False,False
100000003627,30,273,241,32,1,31,False,False,False,False
100000003657,4,273,272,1,1,0,True,True,False,False
100000003661,38,273,241,32,1,31,False,False,False,False
100000003699,10,273,272,1,1,0,True,True,False,False
100000003709,48,273,241,32,1,31,False,False,False,False
100000003757,2,273,272,1,1,0,True,True,False,False
100000003759,28,273,241,32,1,31,False,False,False,False
100000003787,26,273,241,32,1,31,False,False,False,False
100000003813,40,273,240,33,1,32,False,False,False,False
100000003853,14,272,271,1,1,0,True,True,False,False
100000003867,30,273,239,34,1,33,False,False,False,False
100000003897,24,273,238,35,1,34,False,False,False,False
100000003921,30,272,238,34,1,33,False,False,False,False
100000003951,46,272,238,34,1,33,False,False,False,False
100000003997,24,273,237,36,1,35,False,False,False,False
100000004021,32,273,234,39,1,38,False,False,False,False
100000004053,46,273,234,39,1,38,False,False,False,False
100000004099,8,273,234,39,1,38,False,False,False,False
100000004107,64,273,235,38,1,37,False,False,False,False
100000004171,6,273,232,41,1,40,False,False,False,False
100000004177,30,273,233,40,1,39,False,False,False,False
100000004207,60,273,233,40,1,39,False,False,False,False
100000004267,66,273,231,42,1,41,False,False,False,False
100000004333,74,272,231,41,1,40,False,False,False,False
100000004407,30,273,230,43,1,42,False,False,False,False
100000004437,12,273,228,45,1,44,False,False,False,False
100000004449,22,273,229,44,1,43,False,False,False,False
100000004471,12,273,229,44,1,43,False,False,False,False
100000004483,18,272,228,44,1,43,False,False,False,False
100000004501,20,273,230,43,1,42,False,False,False,False
100000004521,18,272,229,43,1,42,False,False,False,False
100000004539,52,273,230,43,1,42,False,False,False,False
100000004591,62,273,230,43,1,42,False,False,False,False
100000004653,24,273,227,46,1,45,False,False,False,False
100000004677,30,273,225,48,1,47,False,False,False,False
100000004707,12,273,225,48,1,47,False,False,False,False
100000004719,30,273,226,47,1,46,False,False,False,False
100000004749,12,273,226,47,1,46,False,False,False,False
100000004761,48,272,226,46,1,45,False,False,False,False
100000004809,18,273,224,49,1,48,False,False,False,False
100000004827,10,273,224,49,1,48,False,False,False,False
100000004837,6,273,271,2,1,1,False,False,False,False
100000004843,6,272,271,1,1,0,True,True,False,False
100000004849,12,273,225,48,1,47,False,False,False,False
100000004861,42,273,224,49,1,48,False,False,False,False
100000004903,14,272,223,49,1,48,False,False,False,False
100000004917,36,273,225,48,1,47,False,False,False,False
100000004953,34,273,225,48,1,47,False,False,False,False
100000004987,2,273,272,1,1,0,True,True,False,False
100000004989,22,273,226,47,1,46,False,False,False,False
100000005011,12,273,226,47,1,46,False,False,False,False
100000005023,8,272,269,3,1,2,False,False,False,False
100000005031,6,272,270,2,1,1,False,False,False,False
100000005037,4,273,272,1,1,0,True,True,False,False
100000005041,26,273,228,45,1,44,False,False,False,False
100000005067,36,273,229,44,1,43,False,False,False,False
100000005103,40,273,228,45,1,44,False,False,False,False
100000005143,20,272,226,46,1,45,False,False,False,False
100000005163,6,273,228,45,1,44,False,False,False,False
100000005169,12,273,228,45,1,44,False,False,False,False
100000005181,46,272,227,45,1,44,False,False,False,False
100000005227,12,273,272,1,1,0,True,True,False,False
100000005239,18,273,228,45,1,44,False,False,False,False
100000005257,6,273,272,1,1,0,True,True,False,False
100000005263,144,272,227,45,1,44,False,False,False,False
100000005407,12,273,223,50,1,49,False,False,False,False
100000005419,12,273,222,51,1,50,False,False,False,False
100000005431,2,273,272,1,1,0,True,True,False,False
100000005433,16,273,224,49,1,48,False,False,False,False
100000005449,12,273,224,49,1,48,False,False,False,False
100000005461,20,273,225,48,1,47,False,False,False,False
100000005481,22,272,223,49,1,48,False,False,False,False
100000005503,26,272,223,49,1,48,False,False,False,False
100000005529,30,273,224,49,1,48,False,False,False,False
100000005559,24,273,225,48,1,47,False,False,False,False
100000005583,34,273,226,47,1,46,False,False,False,False
100000005617,14,273,226,47,1,46,False,False,False,False
100000005631,40,272,226,46,1,45,False,False,False,False
100000005671,2,273,272,1,1,0,True,True,False,False
100000005673,10,273,271,2,1,1,False,False,False,False
100000005683,8,272,271,1,1,0,True,True,False,False
100000005691,10,272,227,45,1,44,False,False,False,False
100000005701,30,273,228,45,1,44,False,False,False,False
100000005731,30,273,228,45,1,44,False,False,False,False
100000005761,32,273,228,45,1,44,False,False,False,False
100000005793,6,273,272,1,1,0,True,True,False,False
100000005799,4,273,229,44,1,43,False,False,False,False
100000005803,18,272,229,43,1,42,False,False,False,False
100000005821,20,273,231,42,1,41,False,False,False,False
100000005841,22,272,231,41,1,40,False,False,False,False
100000005863,6,272,230,42,1,41,False,False,False,False
100000005869,12,273,232,41,1,40,False,False,False,False
100000005881,2,273,272,1,1,0,True,True,False,False
100000005883,24,273,234,39,1,38,False,False,False,False
100000005907,46,273,235,38,1,37,False,False,False,False
100000005953,38,272,235,37,1,36,False,False,False,False
100000005991,42,272,236,36,1,35,False,False,False,False
100000006033,4,273,271,2,1,1,False,False,False,False
100000006037,2,273,272,1,1,0,True,True,False,False
100000006039,58,273,239,34,1,33,False,False,False,False
100000006097,12,273,238,35,1,34,False,False,False,False
100000006109,38,273,239,34,1,33,False,False,False,False
100000006147,16,273,237,36,1,35,False,False,False,False
100000006163,30,272,237,35,1,34,False,False,False,False
100000006193,8,272,238,34,1,33,False,False,False,False
