anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
10000000001527,40,273,231,42,1,41,False,False,False,False
10000000001567,6,273,229,44,1,43,False,False,False,False
10000000001573,44,272,229,43,1,42,False,False,False,False
10000000001617,16,273,229,44,1,43,False,False,False,False
10000000001633,24,272,229,43,1,42,False,False,False,False
10000000001657,12,273,231,42,1,41,False,False,False,False
10000000001669,12,273,271,2,1,1,False,False,False,False
10000000001681,2,273,272,1,1,0,True,True,False,False
10000000001683,70,273,232,41,1,40,False,False,False,False
10000000001753,24,272,231,41,1,40,False,False,False,False
10000000001777,56,273,233,40,1,39,False,False,False,False
10000000001833,30,273,231,42,1,41,False,False,False,False
10000000001863,4,273,272,1,1,0,True,True,False,False
10000000001867,36,273,231,42,1,41,False,False,False,False
10000000001903,30,272,229,43,1,42,False,False,False,False
10000000001933,36,272,228,44,1,43,False,False,False,False
10000000001969,18,273,230,43,1,42,False,False,False,False
10000000001987,30,273,230,43,1,42,False,False,False,False
10000000002017,2,273,272,1,1,0,True,True,False,False
10000000002019,30,273,230,43,1,42,False,False,False,False
10000000002049,12,273,230,43,1,42,False,False,False,False
10000000002061,6,272,271,1,1,0,True,True,False,False
10000000002067,6,273,270,3,1,2,False,False,False,False
10000000002073,6,273,271,2,1,1,False,False,False,False
10000000002079,10,273,272,1,1,0,True,True,False,False
10000000002089,18,273,235,38,1,37,False,False,False,False
10000000002107,14,273,271,2,1,1,False,False,False,False
10000000002121,12,272,271,1,1,0,True,True,False,False
10000000002133,64,273,235,38,1,37,False,False,False,False
10000000002197,30,273,234,39,1,38,False,False,False,False
10000000002227,42,273,231,42,1,41,False,False,False,False
10000000002269,30,273,232,41,1,40,False,False,False,False
10000000002299,54,273,233,40,1,39,False,False,False,False
10000000002353,18,272,229,43,1,42,False,False,False,False
10000000002371,12,273,230,43,1,42,False,False,False,False
10000000002383,6,272,230,42,1,41,False,False,False,False
10000000002389,12,273,232,41,1,40,False,False,False,False
10000000002401,6,273,272,1,1,0,True,True,False,False
10000000002407,42,273,233,40,1,39,False,False,False,False
10000000002449,14,273,234,39,1,38,False,False,False,False
10000000002463,28,273,235,38,1,37,False,False,False,False
10000000002491,2,273,272,1,1,0,True,True,False,False
10000000002493,64,273,237,36,1,35,False,False,False,False
10000000002557,24,273,236,37,1,36,False,False,False,False
10000000002581,2,273,272,1,1,0,True,True,False,False
10000000002583,28,273,238,35,1,34,False,False,False,False
10000000002611,26,273,239,34,1,33,False,False,False,False
10000000002637,52,273,240,33,1,32,False,False,False,False
10000000002689,14,273,238,35,1,34,False,False,False,False
10000000002703,60,273,238,35,1,34,False,False,False,False
10000000002763,46,273,236,37,1,36,False,False,False,False
10000000002809,14,273,237,36,1,35,False,False,False,False
10000000002823,10,273,237,36,1,35,False,False,False,False
10000000002833,36,272,237,35,1,34,False,False,False,False
10000000002869,8,273,272,1,1,0,True,True,False,False
10000000002877,16,273,239,34,1,33,False,False,False,False
10000000002893,24,272,238,34,1,33,False,False,False,False
10000000002917,26,273,239,34,1,33,False,False,False,False
10000000002943,10,273,272,1,1,0,True,True,False,False
10000000002953,44,272,239,33,1,32,False,False,False,False
10000000002997,34,273,239,34,1,33,False,False,False,False
10000000003031,8,273,240,33,1,32,False,False,False,False
10000000003039,12,273,241,32,1,31,False,False,False,False
10000000003051,76,272,241,31,1,30,False,False,False,False
10000000003127,2,273,272,1,1,0,True,True,False,False
10000000003129,10,273,241,32,1,31,False,False,False,False
10000000003139,68,273,241,32,1,31,False,False,False,False
10000000003207,4,273,272,1,1,0,True,True,False,False
10000000003211,18,273,242,31,1,30,False,False,False,False
10000000003229,12,273,243,30,1,29,False,False,False,False
10000000003241,2,273,272,1,1,0,True,True,False,False
10000000003243,6,273,245,28,1,27,False,False,False,False
10000000003249,78,273,246,27,1,26,False,False,False,False
10000000003327,10,273,272,1,1,0,True,True,False,False
10000000003337,12,273,245,28,1,27,False,False,False,False
10000000003349,2,273,272,1,1,0,True,True,False,False
10000000003351,30,272,246,26,1,25,False,False,False,False
10000000003381,40,272,245,27,1,26,False,False,False,False
10000000003421,102,273,247,26,1,25,False,False,False,False
10000000003523,26,272,245,27,1,26,False,False,False,False
10000000003549,138,273,244,29,1,28,False,False,False,False
10000000003687,4,273,272,1,1,0,True,True,False,False
10000000003691,8,273,271,2,1,1,False,False,False,False
10000000003699,18,273,272,1,1,0,True,True,False,False
10000000003717,22,273,242,31,1,30,False,False,False,False
10000000003739,20,273,243,30,1,29,False,False,False,False
10000000003759,22,273,242,31,1,30,False,False,False,False
10000000003781,62,273,242,31,1,30,False,False,False,False
10000000003843,16,273,242,31,1,30,False,False,False,False
10000000003859,48,273,242,31,1,30,False,False,False,False
10000000003907,12,273,241,32,1,31,False,False,False,False
10000000003919,32,273,242,31,1,30,False,False,False,False
10000000003951,40,272,242,30,1,29,False,False,False,False
10000000003991,8,273,241,32,1,31,False,False,False,False
10000000003999,78,273,242,31,1,30,False,False,False,False
10000000004077,4,273,272,1,1,0,True,True,False,False
10000000004081,8,273,242,31,1,30,False,False,False,False
10000000004089,72,273,243,30,1,29,False,False,False,False
10000000004161,66,272,241,31,1,30,False,False,False,False
10000000004227,72,273,242,31,1,30,False,False,False,False
10000000004299,28,273,236,37,1,36,False,False,False,False
10000000004327,20,273,236,37,1,36,False,False,False,False
10000000004347,40,273,237,36,1,35,False,False,False,False
10000000004387,12,273,237,36,1,35,False,False,False,False
10000000004399,60,273,238,35,1,34,False,False,False,False
10000000004459,20,273,238,35,1,34,False,False,False,False
10000000004479,70,273,239,34,1,33,False,False,False,False
10000000004549,2,273,272,1,1,0,True,True,False,False
10000000004551,16,272,234,38,1,37,False,False,False,False
10000000004567,24,273,236,37,1,36,False,False,False,False
10000000004591,20,273,235,38,1,37,False,False,False,False
10000000004611,16,272,235,37,1,36,False,False,False,False
10000000004627,66,273,237,36,1,35,False,False,False,False
10000000004693,20,272,270,2,1,1,False,False,False,False
10000000004713,4,273,272,1,1,0,True,True,False,False
10000000004717,60,273,237,36,1,35,False,False,False,False
10000000004777,2,273,272,1,1,0,True,True,False,False
10000000004779,10,273,239,34,1,33,False,False,False,False
10000000004789,78,273,240,33,1,32,False,False,False,False
10000000004867,14,273,241,32,1,31,False,False,False,False
10000000004881,6,272,271,1,1,0,True,True,False,False
10000000004887,6,273,242,31,1,30,False,False,False,False
10000000004893,90,273,242,31,1,30,False,False,False,False
10000000004983,6,273,272,1,1,0,True,True,False,False
10000000004989,18,273,241,32,1,31,False,False,False,False
10000000005007,46,273,242,31,1,30,False,False,False,False
10000000005053,24,272,240,32,1,31,False,False,False,False
10000000005077,54,273,241,32,1,31,False,False,False,False
10000000005131,38,273,240,33,1,32,False,False,False,False
10000000005169,28,273,240,33,1,32,False,False,False,False
10000000005197,56,273,240,33,1,32,False,False,False,False
10000000005253,4,273,272,1,1,0,True,True,False,False
10000000005257,14,273,239,34,1,33,False,False,False,False
10000000005271,6,272,271,1,1,0,True,True,False,False
10000000005277,24,273,241,32,1,31,False,False,False,False
10000000005301,12,272,270,2,1,1,False,False,False,False
10000000005313,6,273,272,1,1,0,True,True,False,False
10000000005319,30,273,243,30,1,29,False,False,False,False
10000000005349,60,273,244,29,1,28,False,False,False,False
10000000005409,24,273,242,31,1,30,False,False,False,False
10000000005433,84,273,242,31,1,30,False,False,False,False
10000000005517,4,273,272,1,1,0,True,True,False,False
10000000005521,12,273,242,31,1,30,False,False,False,False
10000000005533,24,272,241,31,1,30,False,False,False,False
10000000005557,2,273,272,1,1,0,True,True,False,False
10000000005559,4,273,272,1,1,0,True,True,False,False
10000000005563,44,272,242,30,1,29,False,False,False,False
10000000005607,6,273,272,1,1,0,True,True,False,False
10000000005613,46,273,243,30,1,29,False,False,False,False
10000000005659,2,273,272,1,1,0,True,True,False,False
10000000005661,30,272,242,30,1,29,False,False,False,False
10000000005691,208,272,242,30,1,29,False,False,False,False
10000000005899,18,273,236,37,1,36,False,False,False,False
10000000005917,20,273,272,1,1,0,True,True,False,False
10000000005937,34,273,237,36,1,35,False,False,False,False
10000000005971,30,273,236,37,1,36,False,False,False,False
10000000006001,32,273,236,37,1,36,False,False,False,False
10000000006033,16,273,236,37,1,36,False,False,False,False
10000000006049,32,273,236,37,1,36,False,False,False,False
10000000006081,46,272,236,36,1,35,False,False,False,False
10000000006127,26,273,236,37,1,36,False,False,False,False
10000000006153,36,273,236,37,1,36,False,False,False,False
10000000006189,12,273,233,40,1,39,False,False,False,False
10000000006201,36,272,233,39,1,38,False,False,False,False
10000000006237,10,273,234,39,1,38,False,False,False,False
10000000006247,26,273,235,38,1,37,False,False,False,False
10000000006273,70,273,234,39,1,38,False,False,False,False
10000000006343,50,272,234,38,1,37,False,False,False,False
10000000006393,4,273,236,37,1,36,False,False,False,False
10000000006397,20,273,237,36,1,35,False,False,False,False
10000000006417,40,273,237,36,1,35,False,False,False,False
10000000006457,2,273,272,1,1,0,True,True,False,False
10000000006459,72,273,235,38,1,37,False,False,False,False
10000000006531,22,272,232,40,1,39,False,False,False,False
10000000006553,20,272,233,39,1,38,False,False,False,False
10000000006573,10,273,234,39,1,38,False,False,False,False
10000000006583,14,272,233,39,1,38,False,False,False,False
10000000006597,34,273,234,39,1,38,False,False,False,False
10000000006631,32,273,235,38,1,37,False,False,False,False
10000000006663,6,273,272,1,1,0,True,True,False,False
10000000006669,40,273,236,37,1,36,False,False,False,False
10000000006709,32,273,236,37,1,36,False,False,False,False
10000000006741,28,272,271,1,1,0,True,True,False,False
10000000006769,12,273,236,37,1,36,False,False,False,False
10000000006781,26,273,236,37,1,36,False,False,False,False
10000000006807,6,273,272,1,1,0,True,True,False,False
10000000006813,40,273,235,38,1,37,False,False,False,False
10000000006853,26,272,231,41,1,40,False,False,False,False
10000000006879,18,273,233,40,1,39,False,False,False,False
10000000006897,40,273,233,40,1,39,False,False,False,False
10000000006937,36,273,232,41,1,40,False,False,False,False
10000000006973,8,272,271,1,1,0,True,True,False,False
10000000006981,22,272,231,41,1,40,False,False,False,False
10000000007003,48,272,232,40,1,39,False,False,False,False
10000000007051,20,273,233,40,1,39,False,False,False,False
10000000007071,42,272,231,41,1,40,False,False,False,False
10000000007113,28,273,233,40,1,39,False,False,False,False
10000000007141,30,273,234,39,1,38,False,False,False,False
