surface_group,population,scheme_name,stratum_key,count,low_count,high_count,low_utilization_min,low_utilization_max,high_utilization_min,high_utilization_max,low_next_triad_share,high_next_triad_share,lift
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|1|6|36,14,7,7,0.002012998217058722,0.005362341044890455,0.006220010662875422,0.031055900621118012,0.7142857142857143,0.5714285714285714,0.1428571428571429
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|1|6|40,24,12,12,0.0018372827059876572,0.008046214153084381,0.008250475988999365,0.3644859813084112,0.4166666666666667,0.6666666666666666,-0.24999999999999994
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|1|6|42,14,7,7,0.0017309072487018196,0.004386434149994651,0.01178499568841621,0.11420612813370473,1.0,0.2857142857142857,0.7142857142857143
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|6,127,63,63,0.00011322891111530478,0.000726920281075842,0.0007486897928624906,0.017964071856287425,0.6031746031746031,0.5873015873015873,0.015873015873015817
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|8,195,97,97,0.0001401541695865452,0.0011641443538998836,0.0012478163214374844,0.14285714285714285,0.711340206185567,0.5876288659793815,0.12371134020618557
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|12,143,71,71,0.00029482097815048975,0.0023517115233864646,0.0024677817384151355,0.2571428571428571,0.704225352112676,0.5915492957746479,0.11267605633802813
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|14,99,49,49,0.00042263802973834864,0.0027784794139934328,0.003408738766656337,0.09243697478991597,0.5918367346938775,0.5102040816326531,0.08163265306122447
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|18,90,45,45,0.00046487123066910464,0.0025777625021481355,0.0026320407088962976,0.42857142857142855,0.6444444444444445,0.6666666666666666,-0.022222222222222143
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|20,71,35,35,0.000698582288884323,0.004676753782668501,0.005268050821196158,0.3617021276595745,0.6285714285714286,0.6571428571428571,-0.02857142857142858
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|24,12,6,6,0.000956327701625757,0.00946372239747634,0.010299166257969592,0.3559322033898305,0.5,0.5,0.0
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|26,16,8,8,0.0022577795229213704,0.008372770294867127,0.010478359908883827,0.6571428571428571,0.5,0.5,0.0
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|30,16,8,8,0.0009665294433506354,0.005922351392849309,0.006339516318384597,0.574468085106383,0.375,0.875,-0.5
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|32,30,15,15,0.0012787159927686407,0.008250355618776671,0.008511887290871734,0.8285714285714286,0.5333333333333333,0.4666666666666667,0.06666666666666665
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|2|38,11,5,5,0.001557285873192436,0.008383233532934131,0.012685755708590069,0.085995085995086,0.6,0.6,0.0
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|4,690,345,345,3.112646683474959e-05,0.00025464731347084286,0.00025621316935690495,0.3333333333333333,0.6057971014492753,0.5855072463768116,0.020289855072463725
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|6,282,141,141,8.374507997655137e-05,0.0007434944237918215,0.0007457121551081282,0.047619047619047616,0.6312056737588653,0.7092198581560284,-0.07801418439716312
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|10,549,274,274,0.00019927690949981495,0.002023706273489448,0.0020307513780098638,0.4666666666666667,0.6532846715328468,0.6897810218978102,-0.03649635036496346
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|12,161,80,80,0.0002671653753673524,0.0021849963583394027,0.002250562640660165,0.10344827586206896,0.5875,0.7375,-0.15000000000000002
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|16,148,74,74,0.0005283908466447181,0.0031839333823169237,0.0031839333823169237,0.17333333333333334,0.6216216216216216,0.5675675675675675,0.05405405405405406
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|18,218,109,109,0.00043902010712090615,0.00337609723160027,0.003450655624568668,0.23809523809523808,0.5871559633027523,0.4036697247706422,0.1834862385321101
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|22,113,56,56,0.0005859314768557067,0.004432003732213669,0.00491336953710887,0.7037037037037037,0.5892857142857143,0.6607142857142857,-0.0714285714285714
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|24,141,70,70,0.0005907671533462739,0.0047138047138047135,0.004996431120628123,0.28,0.6142857142857143,0.5857142857142857,0.02857142857142858
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|28,100,50,50,0.0009711377850289399,0.005257623554153523,0.00555185431934266,0.28735632183908044,0.64,0.54,0.09999999999999998
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|30,57,28,28,0.0012381345439537762,0.004324843825084094,0.004617752693689072,0.6923076923076923,0.6785714285714286,0.5357142857142857,0.1428571428571429
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|34,46,23,23,0.0016063008446033473,0.006221151916516155,0.006327822004490713,0.25203252032520324,0.6956521739130435,0.5652173913043478,0.13043478260869568
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|36,13,6,6,0.004190476190476191,0.009640666082383873,0.012716763005780347,0.06832298136645963,0.8333333333333334,0.3333333333333333,0.5
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|40,23,11,11,0.00211876538968104,0.008606652709932543,0.013391241404270721,0.07474747474747474,0.6363636363636364,0.36363636363636365,0.2727272727272727
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|42,9,4,4,0.0026699527623742043,0.007883565797453002,0.01024428684003152,0.24528301886792453,0.5,0.75,-0.25
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|46,9,4,4,0.0021137492011994298,0.006122739569984337,0.0071487946799667496,0.019879796578825704,0.75,1.0,-0.25
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|48,8,4,4,0.00209819555182543,0.005496518871381458,0.007334963325183374,0.23076923076923078,0.75,0.5,0.25
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|4|54,8,4,4,0.00424893776555861,0.014154870940882597,0.0265210608424337,0.3469387755102041,0.5,0.5,0.0
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|6,621,310,310,9.203865623561896e-05,0.0008119079837618403,0.0008145533532446375,0.2,0.5645161290322581,0.5064516129032258,0.058064516129032295
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|8,226,113,113,0.00015140962359567575,0.0012553351744915891,0.0012553351744915891,0.14285714285714285,0.6371681415929203,0.584070796460177,0.053097345132743334
