anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
1000000000005823,36,273,246,27,1,26,False,False,False,False
1000000000005859,12,273,247,26,1,25,False,False,False,False
1000000000005871,126,272,247,25,1,24,False,False,False,False
1000000000005997,6,273,272,1,1,0,True,True,False,False
1000000000006003,16,273,272,1,1,0,True,True,False,False
1000000000006019,42,273,248,25,1,24,False,False,False,False
1000000000006061,18,273,249,24,1,23,False,False,False,False
1000000000006079,24,273,248,25,1,24,False,False,False,False
1000000000006103,20,272,248,24,1,23,False,False,False,False
1000000000006123,30,273,249,24,1,23,False,False,False,False
1000000000006153,60,273,246,27,1,26,False,False,False,False
1000000000006213,40,273,245,28,1,27,False,False,False,False
1000000000006253,38,272,245,27,1,26,False,False,False,False
1000000000006291,16,272,246,26,1,25,False,False,False,False
1000000000006307,20,273,247,26,1,25,False,False,False,False
1000000000006327,90,273,248,25,1,24,False,False,False,False
1000000000006417,4,273,247,26,1,25,False,False,False,False
1000000000006421,42,273,247,26,1,25,False,False,False,False
1000000000006463,80,272,246,26,1,25,False,False,False,False
1000000000006543,60,273,246,27,1,26,False,False,False,False
1000000000006603,36,273,244,29,1,28,False,False,False,False
1000000000006639,4,273,272,1,1,0,True,True,False,False
1000000000006643,20,272,242,30,1,29,False,False,False,False
1000000000006663,34,273,242,31,1,30,False,False,False,False
1000000000006697,42,273,243,30,1,29,False,False,False,False
1000000000006739,8,273,271,2,1,1,False,False,False,False
1000000000006747,4,273,272,1,1,0,True,True,False,False
1000000000006751,150,273,246,27,1,26,False,False,False,False
1000000000006901,66,273,241,32,1,31,False,False,False,False
1000000000006967,72,273,238,35,1,34,False,False,False,False
1000000000007039,54,273,239,34,1,33,False,False,False,False
1000000000007093,8,272,239,33,1,32,False,False,False,False
1000000000007101,46,272,240,32,1,31,False,False,False,False
1000000000007147,2,273,272,1,1,0,True,True,False,False
1000000000007149,4,273,272,1,1,0,True,True,False,False
1000000000007153,6,272,270,2,1,1,False,False,False,False
1000000000007159,8,273,272,1,1,0,True,True,False,False
1000000000007167,34,273,244,29,1,28,False,False,False,False
1000000000007201,6,273,272,1,1,0,True,True,False,False
1000000000007207,110,273,246,27,1,26,False,False,False,False
1000000000007317,46,273,244,29,1,28,False,False,False,False
1000000000007363,68,272,244,28,1,27,False,False,False,False
1000000000007431,12,272,245,27,1,26,False,False,False,False
1000000000007443,28,273,246,27,1,26,False,False,False,False
1000000000007471,36,273,246,27,1,26,False,False,False,False
1000000000007507,42,273,247,26,1,25,False,False,False,False
1000000000007549,50,273,247,26,1,25,False,False,False,False
1000000000007599,10,273,246,27,1,26,False,False,False,False
1000000000007609,18,273,245,28,1,27,False,False,False,False
1000000000007627,6,273,270,3,1,2,False,False,False,False
1000000000007633,14,272,270,2,1,1,False,False,False,False
1000000000007647,4,273,272,1,1,0,True,True,False,False
1000000000007651,18,273,247,26,1,25,False,False,False,False
1000000000007669,14,273,272,1,1,0,True,True,False,False
1000000000007683,124,273,248,25,1,24,False,False,False,False
1000000000007807,44,273,244,29,1,28,False,False,False,False
1000000000007851,12,272,270,2,1,1,False,False,False,False
1000000000007863,4,273,272,1,1,0,True,True,False,False
1000000000007867,20,273,245,28,1,27,False,False,False,False
1000000000007887,4,273,272,1,1,0,True,True,False,False
1000000000007891,56,273,246,27,1,26,False,False,False,False
1000000000007947,12,273,272,1,1,0,True,True,False,False
1000000000007959,10,273,248,25,1,24,False,False,False,False
1000000000007969,8,273,272,1,1,0,True,True,False,False
1000000000007977,180,273,250,23,1,22,False,False,False,False
1000000000008157,4,273,272,1,1,0,True,True,False,False
1000000000008161,78,273,247,26,1,25,False,False,False,False
1000000000008239,20,273,247,26,1,25,False,False,False,False
1000000000008259,34,273,247,26,1,25,False,False,False,False
1000000000008293,168,272,247,25,1,24,False,False,False,False
1000000000008461,8,273,272,1,1,0,True,True,False,False
1000000000008469,102,273,245,28,1,27,False,False,False,False
1000000000008571,18,272,241,31,1,30,False,False,False,False
1000000000008589,24,273,242,31,1,30,False,False,False,False
1000000000008613,16,273,271,2,1,1,False,False,False,False
1000000000008629,2,273,272,1,1,0,True,True,False,False
1000000000008631,18,272,244,28,1,27,False,False,False,False
1000000000008649,12,273,246,27,1,26,False,False,False,False
1000000000008661,22,272,246,26,1,25,False,False,False,False
1000000000008683,36,272,247,25,1,24,False,False,False,False
1000000000008719,50,273,249,24,1,23,False,False,False,False
1000000000008769,18,273,249,24,1,23,False,False,False,False
1000000000008787,4,273,272,1,1,0,True,True,False,False
1000000000008791,38,273,251,22,1,21,False,False,False,False
1000000000008829,30,273,252,21,1,20,False,False,False,False
1000000000008859,12,273,252,21,1,20,False,False,False,False
1000000000008871,36,272,252,20,1,19,False,False,False,False
1000000000008907,106,273,253,20,1,19,False,False,False,False
1000000000009013,78,272,248,24,1,23,False,False,False,False
1000000000009091,6,273,272,1,1,0,True,True,False,False
1000000000009097,42,273,246,27,1,26,False,False,False,False
1000000000009139,2,273,272,1,1,0,True,True,False,False
1000000000009141,106,272,247,25,1,24,False,False,False,False
1000000000009247,32,273,246,27,1,26,False,False,False,False
1000000000009279,90,273,245,28,1,27,False,False,False,False
1000000000009369,42,273,245,28,1,27,False,False,False,False
1000000000009411,22,272,245,27,1,26,False,False,False,False
1000000000009433,20,272,271,1,1,0,True,True,False,False
1000000000009453,36,273,248,25,1,24,False,False,False,False
1000000000009489,40,273,248,25,1,24,False,False,False,False
1000000000009529,24,273,248,25,1,24,False,False,False,False
1000000000009553,8,272,247,25,1,24,False,False,False,False
1000000000009561,22,272,248,24,1,23,False,False,False,False
1000000000009583,14,272,271,1,1,0,True,True,False,False
