anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
100000001009,90,42,1,41,False,90,True,False,41,True,False
100000001099,12,46,1,45,False,12,True,False,45,True,False
100000001111,38,45,1,44,False,38,True,False,44,True,False
100000001149,52,44,1,43,False,52,True,False,43,True,False
100000001201,8,46,1,45,False,8,True,False,45,True,False
100000001209,28,46,1,45,False,28,True,False,45,True,False
100000001237,2,1,1,0,True,2,True,False,0,True,False
100000001239,10,45,1,44,False,10,True,False,44,True,False
100000001249,18,44,1,43,False,18,True,False,43,True,False
100000001267,20,43,1,42,False,20,True,False,42,True,False
100000001287,4,1,1,0,True,4,True,False,0,True,False
100000001291,26,43,1,42,False,26,True,False,42,True,False
100000001317,30,43,1,42,False,30,True,False,42,True,False
100000001347,16,44,1,43,False,16,True,False,43,True,False
100000001363,14,44,1,43,False,14,True,False,43,True,False
100000001377,12,43,1,42,False,12,True,False,42,True,False
100000001389,10,43,1,42,False,10,True,False,42,True,False
100000001399,68,42,1,41,False,68,True,False,41,True,False
100000001467,22,41,1,40,False,22,True,False,40,True,False
100000001489,20,44,1,43,False,20,True,False,43,True,False
100000001509,4,1,1,0,True,4,True,False,0,True,False
100000001513,38,42,1,41,False,38,True,False,41,True,False
100000001551,6,42,1,41,False,6,True,False,41,True,False
100000001557,10,41,1,40,False,10,True,False,40,True,False
100000001567,74,41,1,40,False,74,True,False,40,True,False
100000001641,18,41,1,40,False,18,True,False,40,True,False
100000001659,34,41,1,40,False,34,True,False,40,True,False
100000001693,36,41,1,40,False,36,True,False,40,True,False
100000001729,42,41,1,40,False,42,True,False,40,True,False
100000001771,36,41,1,40,False,36,True,False,40,True,False
100000001807,24,41,1,40,False,24,True,False,40,True,False
100000001831,6,41,1,40,False,6,True,False,40,True,False
100000001837,2,1,1,0,True,2,True,False,0,True,False
100000001839,24,40,1,39,False,24,True,False,39,True,False
100000001863,46,39,1,38,False,46,True,False,38,True,False
100000001909,12,41,1,40,False,12,True,False,40,True,False
100000001921,2,1,1,0,True,2,True,False,0,True,False
100000001923,16,1,1,0,True,16,True,False,0,True,False
100000001939,18,41,1,40,False,18,True,False,40,True,False
100000001957,32,40,1,39,False,32,True,False,39,True,False
100000001989,28,39,1,38,False,28,True,False,38,True,False
100000002017,14,39,1,38,False,14,True,False,38,True,False
100000002031,10,38,1,37,False,10,True,False,37,True,False
100000002041,18,37,1,36,False,18,True,False,36,True,False
100000002059,2,1,1,0,True,2,True,False,0,True,False
100000002061,36,37,1,36,False,36,True,False,36,True,False
100000002097,6,38,1,37,False,6,True,False,37,True,False
100000002103,78,37,1,36,False,78,True,False,36,True,False
100000002181,10,37,1,36,False,10,True,False,36,True,False
100000002191,8,37,1,36,False,8,True,False,36,True,False
100000002199,30,37,1,36,False,30,True,False,36,True,False
100000002229,22,38,1,37,False,22,True,False,37,True,False
100000002251,48,37,1,36,False,48,True,False,36,True,False
100000002299,14,39,1,38,False,14,True,False,38,True,False
100000002313,4,1,1,0,True,4,True,False,0,True,False
100000002317,36,37,1,36,False,36,True,False,36,True,False
100000002353,6,1,1,0,True,6,True,False,0,True,False
100000002359,14,39,1,38,False,14,True,False,38,True,False
100000002373,40,38,1,37,False,40,True,False,37,True,False
100000002413,84,37,1,36,False,84,True,False,36,True,False
100000002497,2,1,1,0,True,2,True,False,0,True,False
100000002499,4,1,1,0,True,4,True,False,0,True,False
100000002503,8,38,1,37,False,8,True,False,37,True,False
100000002511,28,37,1,36,False,28,True,False,36,True,False
100000002539,48,37,1,36,False,48,True,False,36,True,False
100000002587,30,38,1,37,False,30,True,False,37,True,False
100000002617,60,38,1,37,False,60,True,False,37,True,False
100000002677,12,40,1,39,False,12,True,False,39,True,False
100000002689,42,40,1,39,False,42,True,False,39,True,False
100000002731,26,39,1,38,False,26,True,False,38,True,False
100000002757,70,40,1,39,False,70,True,False,39,True,False
100000002827,20,41,1,40,False,20,True,False,40,True,False
100000002847,16,42,1,41,False,16,True,False,41,True,False
100000002863,26,41,1,40,False,26,True,False,40,True,False
100000002889,22,41,1,40,False,22,True,False,40,True,False
100000002911,2,1,1,0,True,2,True,False,0,True,False
100000002913,28,40,1,39,False,28,True,False,39,True,False
100000002941,2,1,1,0,True,2,True,False,0,True,False
100000002943,10,1,1,0,True,10,True,False,0,True,False
100000002953,86,38,1,37,False,86,True,False,37,True,False
100000003039,28,40,1,39,False,28,True,False,39,True,False
100000003067,2,1,1,0,True,2,True,False,0,True,False
100000003069,18,38,1,37,False,18,True,False,37,True,False
100000003087,10,39,1,38,False,10,True,False,38,True,False
100000003097,66,38,1,37,False,66,True,False,37,True,False
100000003163,48,39,1,38,False,48,True,False,38,True,False
100000003211,12,39,1,38,False,12,True,False,38,True,False
100000003223,18,38,1,37,False,18,True,False,37,True,False
100000003241,8,37,1,36,False,8,True,False,36,True,False
100000003249,28,37,1,36,False,28,True,False,36,True,False
100000003277,26,36,1,35,False,26,True,False,35,True,False
100000003303,16,35,1,34,False,16,True,False,34,True,False
100000003319,42,35,1,34,False,42,True,False,34,True,False
100000003361,12,34,1,33,False,12,True,False,33,True,False
100000003373,6,33,1,32,False,6,True,False,32,True,False
100000003379,2,1,1,0,True,2,True,False,0,True,False
100000003381,66,31,1,30,False,66,True,False,30,True,False
100000003447,10,34,1,33,False,10,True,False,33,True,False
100000003457,14,33,1,32,False,14,True,False,32,True,False
100000003471,46,33,1,32,False,46,True,False,32,True,False
100000003517,42,35,1,34,False,42,True,False,34,True,False
100000003559,24,34,1,33,False,24,True,False,33,True,False
100000003583,8,1,1,0,True,8,True,False,0,True,False
100000003591,36,33,1,32,False,36,True,False,32,True,False
100000003627,30,32,1,31,False,30,True,False,31,True,False
100000003657,4,1,1,0,True,4,True,False,0,True,False
100000003661,38,32,1,31,False,38,True,False,31,True,False
100000003699,10,1,1,0,True,10,True,False,0,True,False
100000003709,48,32,1,31,False,48,True,False,31,True,False
100000003757,2,1,1,0,True,2,True,False,0,True,False
100000003759,28,32,1,31,False,28,True,False,31,True,False
100000003787,26,32,1,31,False,26,True,False,31,True,False
100000003813,40,33,1,32,False,40,True,False,32,True,False
100000003853,14,1,1,0,True,14,True,False,0,True,False
100000003867,30,34,1,33,False,30,True,False,33,True,False
100000003897,24,35,1,34,False,24,True,False,34,True,False
100000003921,30,34,1,33,False,30,True,False,33,True,False
100000003951,46,34,1,33,False,46,True,False,33,True,False
100000003997,24,36,1,35,False,24,True,False,35,True,False
100000004021,32,39,1,38,False,32,True,False,38,True,False
100000004053,46,39,1,38,False,46,True,False,38,True,False
100000004099,8,39,1,38,False,8,True,False,38,True,False
100000004107,64,38,1,37,False,64,True,False,37,True,False
100000004171,6,41,1,40,False,6,True,False,40,True,False
100000004177,30,40,1,39,False,30,True,False,39,True,False
100000004207,60,40,1,39,False,60,True,False,39,True,False
100000004267,66,42,1,41,False,66,True,False,41,True,False
100000004333,74,41,1,40,False,74,True,False,40,True,False
100000004407,30,43,1,42,False,30,True,False,42,True,False
100000004437,12,45,1,44,False,12,True,False,44,True,False
100000004449,22,44,1,43,False,22,True,False,43,True,False
100000004471,12,44,1,43,False,12,True,False,43,True,False
100000004483,18,44,1,43,False,18,True,False,43,True,False
100000004501,20,43,1,42,False,20,True,False,42,True,False
100000004521,18,43,1,42,False,18,True,False,42,True,False
100000004539,52,43,1,42,False,52,True,False,42,True,False
100000004591,62,43,1,42,False,62,True,False,42,True,False
100000004653,24,46,1,45,False,24,True,False,45,True,False
100000004677,30,48,1,47,False,30,True,False,47,True,False
100000004707,12,48,1,47,False,12,True,False,47,True,False
100000004719,30,47,1,46,False,30,True,False,46,True,False
100000004749,12,47,1,46,False,12,True,False,46,True,False
100000004761,48,46,1,45,False,48,True,False,45,True,False
100000004809,18,49,1,48,False,18,True,False,48,True,False
100000004827,10,49,1,48,False,10,True,False,48,True,False
100000004837,6,2,1,1,False,6,True,False,1,True,False
100000004843,6,1,1,0,True,6,True,False,0,True,False
100000004849,12,48,1,47,False,12,True,False,47,True,False
100000004861,42,49,1,48,False,42,True,False,48,True,False
100000004903,14,49,1,48,False,14,True,False,48,True,False
100000004917,36,48,1,47,False,36,True,False,47,True,False
100000004953,34,48,1,47,False,34,True,False,47,True,False
100000004987,2,1,1,0,True,2,True,False,0,True,False
100000004989,22,47,1,46,False,22,True,False,46,True,False
100000005011,12,47,1,46,False,12,True,False,46,True,False
100000005023,8,3,1,2,False,8,True,False,2,True,False
100000005031,6,2,1,1,False,6,True,False,1,True,False
100000005037,4,1,1,0,True,4,True,False,0,True,False
100000005041,26,45,1,44,False,26,True,False,44,True,False
100000005067,36,44,1,43,False,36,True,False,43,True,False
100000005103,40,45,1,44,False,40,True,False,44,True,False
100000005143,20,46,1,45,False,20,True,False,45,True,False
100000005163,6,45,1,44,False,6,True,False,44,True,False
100000005169,12,45,1,44,False,12,True,False,44,True,False
100000005181,46,45,1,44,False,46,True,False,44,True,False
100000005227,12,1,1,0,True,12,True,False,0,True,False
100000005239,18,45,1,44,False,18,True,False,44,True,False
100000005257,6,1,1,0,True,6,True,False,0,True,False
100000005263,144,45,1,44,False,144,True,False,44,True,False
100000005407,12,50,1,49,False,12,True,False,49,True,False
100000005419,12,51,1,50,False,12,True,False,50,True,False
100000005431,2,1,1,0,True,2,True,False,0,True,False
100000005433,16,49,1,48,False,16,True,False,48,True,False
100000005449,12,49,1,48,False,12,True,False,48,True,False
100000005461,20,48,1,47,False,20,True,False,47,True,False
100000005481,22,49,1,48,False,22,True,False,48,True,False
100000005503,26,49,1,48,False,26,True,False,48,True,False
100000005529,30,49,1,48,False,30,True,False,48,True,False
100000005559,24,48,1,47,False,24,True,False,47,True,False
100000005583,34,47,1,46,False,34,True,False,46,True,False
100000005617,14,47,1,46,False,14,True,False,46,True,False
100000005631,40,46,1,45,False,40,True,False,45,True,False
100000005671,2,1,1,0,True,2,True,False,0,True,False
100000005673,10,2,1,1,False,10,True,False,1,True,False
100000005683,8,1,1,0,True,8,True,False,0,True,False
100000005691,10,45,1,44,False,10,True,False,44,True,False
100000005701,30,45,1,44,False,30,True,False,44,True,False
100000005731,30,45,1,44,False,30,True,False,44,True,False
100000005761,32,45,1,44,False,32,True,False,44,True,False
100000005793,6,1,1,0,True,6,True,False,0,True,False
100000005799,4,44,1,43,False,4,True,False,43,True,False
100000005803,18,43,1,42,False,18,True,False,42,True,False
100000005821,20,42,1,41,False,20,True,False,41,True,False
100000005841,22,41,1,40,False,22,True,False,40,True,False
100000005863,6,42,1,41,False,6,True,False,41,True,False
100000005869,12,41,1,40,False,12,True,False,40,True,False
100000005881,2,1,1,0,True,2,True,False,0,True,False
100000005883,24,39,1,38,False,24,True,False,38,True,False
100000005907,46,38,1,37,False,46,True,False,37,True,False
100000005953,38,37,1,36,False,38,True,False,36,True,False
100000005991,42,36,1,35,False,42,True,False,35,True,False
100000006033,4,2,1,1,False,4,True,False,1,True,False
100000006037,2,1,1,0,True,2,True,False,0,True,False
100000006039,58,34,1,33,False,58,True,False,33,True,False
100000006097,12,35,1,34,False,12,True,False,34,True,False
100000006109,38,34,1,33,False,38,True,False,33,True,False
100000006147,16,36,1,35,False,16,True,False,35,True,False
100000006163,30,35,1,34,False,30,True,False,34,True,False
100000006193,8,34,1,33,False,8,True,False,33,True,False
