anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
10000000000006823,24,272,241,31,1,30,False,False,False,False
10000000000006847,110,273,241,32,1,31,False,False,False,False
10000000000006957,30,273,242,31,1,30,False,False,False,False
10000000000006987,10,273,242,31,1,30,False,False,False,False
10000000000006997,26,273,272,1,1,0,True,True,False,False
10000000000007023,90,273,242,31,1,30,False,False,False,False
10000000000007113,6,273,238,35,1,34,False,False,False,False
10000000000007119,60,273,239,34,1,33,False,False,False,False
10000000000007179,54,273,238,35,1,34,False,False,False,False
10000000000007233,10,273,272,1,1,0,True,True,False,False
10000000000007243,80,272,238,34,1,33,False,False,False,False
10000000000007323,34,273,237,36,1,35,False,False,False,False
10000000000007357,2,273,272,1,1,0,True,True,False,False
10000000000007359,4,273,238,35,1,34,False,False,False,False
10000000000007363,54,272,238,34,1,33,False,False,False,False
10000000000007417,14,273,272,1,1,0,True,True,False,False
10000000000007431,12,272,238,34,1,33,False,False,False,False
10000000000007443,40,273,240,33,1,32,False,False,False,False
10000000000007483,6,272,271,1,1,0,True,True,False,False
10000000000007489,30,273,241,32,1,31,False,False,False,False
10000000000007519,12,273,241,32,1,31,False,False,False,False
10000000000007531,48,273,242,31,1,30,False,False,False,False
10000000000007579,18,273,242,31,1,30,False,False,False,False
10000000000007597,66,273,241,32,1,31,False,False,False,False
10000000000007663,48,272,239,33,1,32,False,False,False,False
10000000000007711,38,273,240,33,1,32,False,False,False,False
10000000000007749,4,273,272,1,1,0,True,True,False,False
10000000000007753,24,272,271,1,1,0,True,True,False,False
10000000000007777,30,273,240,33,1,32,False,False,False,False
10000000000007807,6,273,271,2,1,1,False,False,False,False
10000000000007813,14,272,271,1,1,0,True,True,False,False
10000000000007827,34,273,243,30,1,29,False,False,False,False
10000000000007861,8,273,243,30,1,29,False,False,False,False
10000000000007869,124,273,244,29,1,28,False,False,False,False
10000000000007993,48,272,240,32,1,31,False,False,False,False
10000000000008041,2,273,272,1,1,0,True,True,False,False
10000000000008043,46,273,240,33,1,32,False,False,False,False
10000000000008089,8,273,241,32,1,31,False,False,False,False
10000000000008097,16,273,242,31,1,30,False,False,False,False
10000000000008113,14,272,242,30,1,29,False,False,False,False
10000000000008127,4,273,272,1,1,0,True,True,False,False
10000000000008131,50,273,244,29,1,28,False,False,False,False
10000000000008181,16,272,241,31,1,30,False,False,False,False
10000000000008197,54,273,243,30,1,29,False,False,False,False
10000000000008251,38,273,242,31,1,30,False,False,False,False
10000000000008289,34,273,242,31,1,30,False,False,False,False
10000000000008323,8,272,241,31,1,30,False,False,False,False
10000000000008331,48,272,242,30,1,29,False,False,False,False
10000000000008379,48,273,243,30,1,29,False,False,False,False
10000000000008427,16,273,243,30,1,29,False,False,False,False
10000000000008443,68,272,243,29,1,28,False,False,False,False
10000000000008511,30,272,243,29,1,28,False,False,False,False
10000000000008541,42,272,244,28,1,27,False,False,False,False
10000000000008583,34,273,246,27,1,26,False,False,False,False
10000000000008617,2,273,272,1,1,0,True,True,False,False
10000000000008619,12,273,271,2,1,1,False,False,False,False
10000000000008631,18,272,271,1,1,0,True,True,False,False
10000000000008649,42,273,249,24,1,23,False,False,False,False
10000000000008691,78,272,249,23,1,22,False,False,False,False
10000000000008769,4,273,272,1,1,0,True,True,False,False
10000000000008773,24,272,248,24,1,23,False,False,False,False
10000000000008797,80,273,249,24,1,23,False,False,False,False
10000000000008877,22,273,248,25,1,24,False,False,False,False
10000000000008899,18,273,247,26,1,25,False,False,False,False
10000000000008917,20,273,248,25,1,24,False,False,False,False
10000000000008937,10,273,249,24,1,23,False,False,False,False
10000000000008947,84,273,248,25,1,24,False,False,False,False
10000000000009031,18,273,246,27,1,26,False,False,False,False
10000000000009049,18,273,247,26,1,25,False,False,False,False
10000000000009067,72,273,247,26,1,25,False,False,False,False
10000000000009139,24,273,248,25,1,24,False,False,False,False
10000000000009163,20,272,248,24,1,23,False,False,False,False
10000000000009183,10,273,250,23,1,22,False,False,False,False
10000000000009193,30,272,270,2,1,1,False,False,False,False
10000000000009223,8,272,271,1,1,0,True,True,False,False
10000000000009231,78,272,250,22,1,21,False,False,False,False
10000000000009309,30,273,251,22,1,21,False,False,False,False
10000000000009339,52,273,251,22,1,21,False,False,False,False
10000000000009391,30,273,251,22,1,21,False,False,False,False
10000000000009421,108,273,252,21,1,20,False,False,False,False
