anchor_p,actual_offset,active_count,resolved_count,unresolved_count,old_unique_match,reset_emitted_offset,reset_exact_match,reset_false_emit,tail_after_reset_count,all_unresolved_after_reset,candidate_bound_miss
100000717,4,1,1,0,True,4,True,False,0,True,False
100000721,72,50,1,49,False,72,True,False,49,True,False
100000793,6,56,1,55,False,6,True,False,55,True,False
100000799,2,1,1,0,True,2,True,False,0,True,False
100000801,36,56,1,55,False,36,True,False,55,True,False
100000837,4,1,1,0,True,4,True,False,0,True,False
100000841,12,56,1,55,False,12,True,False,55,True,False
100000853,38,55,1,54,False,38,True,False,54,True,False
100000891,30,57,1,56,False,30,True,False,56,True,False
100000921,16,58,1,57,False,16,True,False,57,True,False
100000937,2,1,1,0,True,2,True,False,0,True,False
100000939,24,56,1,55,False,24,True,False,55,True,False
100000963,6,1,1,0,True,6,True,False,0,True,False
100000969,60,56,1,55,False,60,True,False,55,True,False
100001029,24,60,1,59,False,24,True,False,59,True,False
100001053,6,60,1,59,False,6,True,False,59,True,False
100001059,22,59,1,58,False,22,True,False,58,True,False
100001081,6,1,1,0,True,6,True,False,0,True,False
100001087,20,58,1,57,False,20,True,False,57,True,False
100001107,12,59,1,58,False,12,True,False,58,True,False
100001119,12,59,1,58,False,12,True,False,58,True,False
100001131,16,58,1,57,False,16,True,False,57,True,False
100001147,12,60,1,59,False,12,True,False,59,True,False
100001159,18,61,1,60,False,18,True,False,60,True,False
100001177,6,60,1,59,False,6,True,False,59,True,False
100001183,20,59,1,58,False,20,True,False,58,True,False
100001203,4,1,1,0,True,4,True,False,0,True,False
100001207,12,58,1,57,False,12,True,False,57,True,False
100001219,8,58,1,57,False,8,True,False,57,True,False
100001227,76,58,1,57,False,76,True,False,57,True,False
100001303,26,60,1,59,False,26,True,False,59,True,False
100001329,4,1,1,0,True,4,True,False,0,True,False
100001333,14,60,1,59,False,14,True,False,59,True,False
100001347,10,59,1,58,False,10,True,False,58,True,False
100001357,42,58,1,57,False,42,True,False,57,True,False
100001399,32,59,1,58,False,32,True,False,58,True,False
100001431,18,60,1,59,False,18,True,False,59,True,False
100001449,18,59,1,58,False,18,True,False,58,True,False
100001467,40,58,1,57,False,40,True,False,57,True,False
100001507,26,61,1,60,False,26,True,False,60,True,False
100001533,4,1,1,0,True,4,True,False,0,True,False
100001537,32,60,1,59,False,32,True,False,59,True,False
100001569,12,63,1,62,False,12,True,False,62,True,False
100001581,10,1,1,0,True,10,True,False,0,True,False
100001591,20,63,1,62,False,20,True,False,62,True,False
100001611,12,63,1,62,False,12,True,False,62,True,False
100001623,28,64,1,63,False,28,True,False,63,True,False
100001651,2,1,1,0,True,2,True,False,0,True,False
100001653,34,65,1,64,False,34,True,False,64,True,False
100001687,2,1,1,0,True,2,True,False,0,True,False
100001689,30,63,1,62,False,30,True,False,62,True,False
100001719,42,63,1,62,False,42,True,False,62,True,False
100001761,6,64,1,63,False,6,True,False,63,True,False
100001767,10,1,1,0,True,10,True,False,0,True,False
100001777,14,63,1,62,False,14,True,False,62,True,False
100001791,10,62,1,61,False,10,True,False,61,True,False
100001801,8,61,1,60,False,8,True,False,60,True,False
100001809,4,1,1,0,True,4,True,False,0,True,False
100001813,6,2,1,1,False,6,True,False,1,True,False
100001819,2,1,1,0,True,2,True,False,0,True,False
100001821,6,58,1,57,False,6,True,False,57,True,False
100001827,16,57,1,56,False,16,True,False,56,True,False
100001843,44,57,1,56,False,44,True,False,56,True,False
100001887,6,1,1,0,True,6,True,False,0,True,False
100001893,10,56,1,55,False,10,True,False,55,True,False
100001903,24,55,1,54,False,24,True,False,54,True,False
100001927,2,1,1,0,True,2,True,False,0,True,False
100001929,54,56,1,55,False,54,True,False,55,True,False
100001983,4,1,1,0,True,4,True,False,0,True,False
100001987,24,57,1,56,False,24,True,False,56,True,False
100002011,2,1,1,0,True,2,True,False,0,True,False
100002013,4,1,1,0,True,4,True,False,0,True,False
100002017,14,56,1,55,False,14,True,False,55,True,False
100002031,6,1,1,0,True,6,True,False,0,True,False
100002037,22,54,1,53,False,22,True,False,53,True,False
100002059,44,54,1,53,False,44,True,False,53,True,False
100002103,10,54,1,53,False,10,True,False,53,True,False
100002113,14,53,1,52,False,14,True,False,52,True,False
100002127,12,53,1,52,False,12,True,False,52,True,False
100002139,24,54,1,53,False,24,True,False,53,True,False
100002163,4,3,1,2,False,4,True,False,2,True,False
100002167,2,1,1,0,True,2,True,False,0,True,False
100002169,4,1,1,0,True,4,True,False,0,True,False
100002173,8,51,1,50,False,8,True,False,50,True,False
100002181,42,50,1,49,False,42,True,False,49,True,False
100002223,10,1,1,0,True,10,True,False,0,True,False
100002233,18,51,1,50,False,18,True,False,50,True,False
100002251,20,52,1,51,False,20,True,False,51,True,False
100002271,12,54,1,53,False,12,True,False,53,True,False
100002283,6,1,1,0,True,6,True,False,0,True,False
100002289,48,54,1,53,False,48,True,False,53,True,False
100002337,12,56,1,55,False,12,True,False,55,True,False
100002349,40,55,1,54,False,40,True,False,54,True,False
100002389,32,55,1,54,False,32,True,False,54,True,False
100002421,10,55,1,54,False,10,True,False,54,True,False
100002431,6,55,1,54,False,6,True,False,54,True,False
100002437,56,54,1,53,False,56,True,False,53,True,False
100002493,6,2,1,1,False,6,True,False,1,True,False
100002499,4,1,1,0,True,4,True,False,0,True,False
100002503,6,1,1,0,True,6,True,False,0,True,False
100002509,32,52,1,51,False,32,True,False,51,True,False
100002541,28,53,1,52,False,28,True,False,52,True,False
100002569,2,1,1,0,True,2,True,False,0,True,False
100002571,18,52,1,51,False,18,True,False,51,True,False
100002589,4,1,1,0,True,4,True,False,0,True,False
100002593,18,51,1,50,False,18,True,False,50,True,False
100002611,2,1,1,0,True,2,True,False,0,True,False
100002613,16,1,1,0,True,16,True,False,0,True,False
100002629,12,50,1,49,False,12,True,False,49,True,False
100002641,6,1,1,0,True,6,True,False,0,True,False
100002647,24,48,1,47,False,24,True,False,47,True,False
100002671,2,1,1,0,True,2,True,False,0,True,False
100002673,4,1,1,0,True,4,True,False,0,True,False
100002677,60,48,1,47,False,60,True,False,47,True,False
100002737,14,51,1,50,False,14,True,False,50,True,False
100002751,18,51,1,50,False,18,True,False,50,True,False
100002769,28,52,1,51,False,28,True,False,51,True,False
100002797,42,54,1,53,False,42,True,False,53,True,False
100002839,24,56,1,55,False,24,True,False,55,True,False
100002863,36,57,1,56,False,36,True,False,56,True,False
100002899,38,58,1,57,False,38,True,False,57,True,False
100002937,4,2,1,1,False,4,True,False,1,True,False
100002941,2,1,1,0,True,2,True,False,0,True,False
100002943,18,58,1,57,False,18,True,False,57,True,False
100002961,6,57,1,56,False,6,True,False,56,True,False
100002967,12,56,1,55,False,12,True,False,55,True,False
100002979,42,55,1,54,False,42,True,False,54,True,False
100003021,16,58,1,57,False,16,True,False,57,True,False
100003037,26,58,1,57,False,26,True,False,57,True,False
100003063,28,57,1,56,False,28,True,False,56,True,False
100003091,60,57,1,56,False,60,True,False,56,True,False
100003151,2,1,1,0,True,2,True,False,0,True,False
100003153,4,62,1,61,False,4,True,False,61,True,False
100003157,24,61,1,60,False,24,True,False,60,True,False
100003181,38,61,1,60,False,38,True,False,60,True,False
100003219,24,61,1,60,False,24,True,False,60,True,False
100003243,4,1,1,0,True,4,True,False,0,True,False
100003247,12,60,1,59,False,12,True,False,59,True,False
100003259,14,59,1,58,False,14,True,False,58,True,False
100003273,6,60,1,59,False,6,True,False,59,True,False
100003279,4,1,1,0,True,4,True,False,0,True,False
100003283,8,1,1,0,True,8,True,False,0,True,False
100003291,10,58,1,57,False,10,True,False,57,True,False
100003301,12,57,1,56,False,12,True,False,56,True,False
100003313,18,57,1,56,False,18,True,False,56,True,False
100003331,18,57,1,56,False,18,True,False,56,True,False
100003349,12,57,1,56,False,12,True,False,56,True,False
100003361,20,56,1,55,False,20,True,False,55,True,False
100003381,36,57,1,56,False,36,True,False,56,True,False
100003417,30,58,1,57,False,30,True,False,57,True,False
100003447,34,59,1,58,False,34,True,False,58,True,False
100003481,18,62,1,61,False,18,True,False,61,True,False
100003499,50,64,1,63,False,50,True,False,63,True,False
100003549,10,1,1,0,True,10,True,False,0,True,False
100003559,14,68,1,67,False,14,True,False,67,True,False
100003573,28,67,1,66,False,28,True,False,66,True,False
100003601,18,66,1,65,False,18,True,False,65,True,False
100003619,2,1,1,0,True,2,True,False,0,True,False
100003621,58,65,1,64,False,58,True,False,64,True,False
100003679,12,67,1,66,False,12,True,False,66,True,False
100003691,8,66,1,65,False,8,True,False,65,True,False
100003699,4,1,1,0,True,4,True,False,0,True,False
100003703,18,65,1,64,False,18,True,False,64,True,False
100003721,32,65,1,64,False,32,True,False,64,True,False
100003753,6,64,1,63,False,6,True,False,63,True,False
100003759,4,1,1,0,True,4,True,False,0,True,False
100003763,14,62,1,61,False,14,True,False,61,True,False
100003777,12,61,1,60,False,12,True,False,60,True,False
100003789,12,61,1,60,False,12,True,False,60,True,False
100003801,6,2,1,1,False,6,True,False,1,True,False
100003807,4,1,1,0,True,4,True,False,0,True,False
100003811,12,61,1,60,False,12,True,False,60,True,False
100003823,6,2,1,1,False,6,True,False,1,True,False
100003829,2,1,1,0,True,2,True,False,0,True,False
100003831,36,58,1,57,False,36,True,False,57,True,False
100003867,6,1,1,0,True,6,True,False,0,True,False
100003873,28,59,1,58,False,28,True,False,58,True,False
100003901,12,59,1,58,False,12,True,False,58,True,False
100003913,14,1,1,0,True,14,True,False,0,True,False
100003927,30,58,1,57,False,30,True,False,57,True,False
100003957,6,58,1,57,False,6,True,False,57,True,False
100003963,54,57,1,56,False,54,True,False,56,True,False
100004017,10,60,1,59,False,10,True,False,59,True,False
100004027,2,1,1,0,True,2,True,False,0,True,False
100004029,12,58,1,57,False,12,True,False,57,True,False
100004041,18,57,1,56,False,18,True,False,56,True,False
100004059,30,57,1,56,False,30,True,False,56,True,False
100004089,30,59,1,58,False,30,True,False,58,True,False
100004119,18,60,1,59,False,18,True,False,59,True,False
100004137,4,2,1,1,False,4,True,False,1,True,False
100004141,2,1,1,0,True,2,True,False,0,True,False
100004143,10,58,1,57,False,10,True,False,57,True,False
100004153,6,57,1,56,False,6,True,False,56,True,False
100004159,8,56,1,55,False,8,True,False,55,True,False
100004167,22,55,1,54,False,22,True,False,54,True,False
100004189,54,56,1,55,False,54,True,False,55,True,False
100004243,20,58,1,57,False,20,True,False,57,True,False
100004263,24,58,1,57,False,24,True,False,57,True,False
100004287,4,1,1,0,True,4,True,False,0,True,False
100004291,18,58,1,57,False,18,True,False,57,True,False
100004309,18,59,1,58,False,18,True,False,58,True,False
100004327,20,59,1,58,False,20,True,False,58,True,False
100004347,16,58,1,57,False,16,True,False,57,True,False
100004363,26,59,1,58,False,26,True,False,58,True,False
100004389,4,1,1,0,True,4,True,False,0,True,False
100004393,14,59,1,58,False,14,True,False,58,True,False
100004407,10,60,1,59,False,10,True,False,59,True,False
100004417,32,60,1,59,False,32,True,False,59,True,False
100004449,12,65,1,64,False,12,True,False,64,True,False
100004461,12,64,1,63,False,12,True,False,63,True,False
100004473,4,63,1,62,False,4,True,False,62,True,False
100004477,24,62,1,61,False,24,True,False,61,True,False
100004501,2,2,1,1,False,2,True,False,1,True,False
100004503,4,1,1,0,True,4,True,False,0,True,False
100004507,12,61,1,60,False,12,True,False,60,True,False
100004519,2,1,1,0,True,2,True,False,0,True,False
