anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
1000000000000001827,52,273,253,20,1,19,False,False,False,False
1000000000000001879,74,273,252,21,1,20,False,False,False,False
1000000000000001953,96,273,250,23,1,22,False,False,False,False
1000000000000002049,48,273,251,22,1,21,False,False,False,False
1000000000000002097,40,273,251,22,1,21,False,False,False,False
1000000000000002137,80,273,250,23,1,22,False,False,False,False
1000000000000002217,54,273,247,26,1,25,False,False,False,False
1000000000000002271,48,272,245,27,1,26,False,False,False,False
1000000000000002319,162,273,245,28,1,27,False,False,False,False
1000000000000002481,12,272,242,30,1,29,False,False,False,False
1000000000000002493,4,273,244,29,1,28,False,False,False,False
1000000000000002497,12,273,271,2,1,1,False,False,False,False
1000000000000002509,8,273,272,1,1,0,True,True,False,False
1000000000000002517,22,273,246,27,1,26,False,False,False,False
1000000000000002539,18,273,247,26,1,25,False,False,False,False
1000000000000002557,30,273,248,25,1,24,False,False,False,False
1000000000000002587,20,273,271,2,1,1,False,False,False,False
1000000000000002607,4,273,272,1,1,0,True,True,False,False
1000000000000002611,68,273,250,23,1,22,False,False,False,False
1000000000000002679,172,273,248,25,1,24,False,False,False,False
1000000000000002851,6,273,246,27,1,26,False,False,False,False
1000000000000002857,44,273,247,26,1,25,False,False,False,False
1000000000000002901,6,272,271,1,1,0,True,True,False,False
1000000000000002907,24,273,249,24,1,23,False,False,False,False
1000000000000002931,30,272,249,23,1,22,False,False,False,False
1000000000000002961,150,272,249,23,1,22,False,False,False,False
1000000000000003111,18,272,247,25,1,24,False,False,False,False
1000000000000003129,10,273,272,1,1,0,True,True,False,False
1000000000000003139,48,273,249,24,1,23,False,False,False,False
1000000000000003187,14,273,271,2,1,1,False,False,False,False
1000000000000003201,6,272,271,1,1,0,True,True,False,False
1000000000000003207,30,273,249,24,1,23,False,False,False,False
1000000000000003237,34,273,250,23,1,22,False,False,False,False
1000000000000003271,8,273,251,22,1,21,False,False,False,False
1000000000000003279,58,273,252,21,1,20,False,False,False,False
1000000000000003337,2,273,272,1,1,0,True,True,False,False
1000000000000003339,84,273,253,20,1,19,False,False,False,False
1000000000000003423,66,273,250,23,1,22,False,False,False,False
1000000000000003489,4,273,272,1,1,0,True,True,False,False
1000000000000003493,36,272,247,25,1,24,False,False,False,False
1000000000000003529,92,273,248,25,1,24,False,False,False,False
1000000000000003621,22,272,245,27,1,26,False,False,False,False
1000000000000003643,18,272,246,26,1,25,False,False,False,False
1000000000000003661,8,273,247,26,1,25,False,False,False,False
1000000000000003669,64,273,248,25,1,24,False,False,False,False
1000000000000003733,78,272,248,24,1,23,False,False,False,False
1000000000000003811,2,273,272,1,1,0,True,True,False,False
1000000000000003813,160,273,249,24,1,23,False,False,False,False
1000000000000003973,98,272,246,26,1,25,False,False,False,False
1000000000000004071,12,272,245,27,1,26,False,False,False,False
1000000000000004083,34,273,246,27,1,26,False,False,False,False
1000000000000004117,20,273,272,1,1,0,True,True,False,False
1000000000000004137,52,273,247,26,1,25,False,False,False,False
1000000000000004189,20,273,247,26,1,25,False,False,False,False
1000000000000004209,22,273,246,27,1,26,False,False,False,False
1000000000000004231,86,273,247,26,1,25,False,False,False,False
1000000000000004317,66,273,247,26,1,25,False,False,False,False
1000000000000004383,4,273,272,1,1,0,True,True,False,False
1000000000000004387,26,273,246,27,1,26,False,False,False,False
1000000000000004413,34,273,246,27,1,26,False,False,False,False
1000000000000004447,2,273,272,1,1,0,True,True,False,False
1000000000000004449,18,273,247,26,1,25,False,False,False,False
1000000000000004467,10,273,272,1,1,0,True,True,False,False
1000000000000004477,26,273,249,24,1,23,False,False,False,False
1000000000000004503,48,273,250,23,1,22,False,False,False,False
1000000000000004551,10,272,248,24,1,23,False,False,False,False
1000000000000004561,12,273,249,24,1,23,False,False,False,False
1000000000000004573,26,272,249,23,1,22,False,False,False,False
1000000000000004599,72,273,250,23,1,22,False,False,False,False
1000000000000004671,106,272,248,24,1,23,False,False,False,False
1000000000000004777,26,273,247,26,1,25,False,False,False,False
1000000000000004803,76,273,248,25,1,24,False,False,False,False
1000000000000004879,102,273,248,25,1,24,False,False,False,False
1000000000000004981,8,273,247,26,1,25,False,False,False,False
1000000000000004989,40,273,248,25,1,24,False,False,False,False
1000000000000005029,50,273,247,26,1,25,False,False,False,False
1000000000000005079,22,273,246,27,1,26,False,False,False,False
1000000000000005101,38,273,246,27,1,26,False,False,False,False
1000000000000005139,70,273,245,28,1,27,False,False,False,False
1000000000000005209,8,273,271,2,1,1,False,False,False,False
1000000000000005217,10,273,272,1,1,0,True,True,False,False
1000000000000005227,44,273,246,27,1,26,False,False,False,False
1000000000000005271,88,272,244,28,1,27,False,False,False,False
1000000000000005359,18,273,244,29,1,28,False,False,False,False
1000000000000005377,6,273,272,1,1,0,True,True,False,False
1000000000000005383,38,272,244,28,1,27,False,False,False,False
1000000000000005421,30,272,244,28,1,27,False,False,False,False
1000000000000005451,88,272,245,27,1,26,False,False,False,False
1000000000000005539,12,273,246,27,1,26,False,False,False,False
1000000000000005551,32,273,247,26,1,25,False,False,False,False
1000000000000005583,28,273,247,26,1,25,False,False,False,False
1000000000000005611,36,273,272,1,1,0,True,True,False,False
1000000000000005647,26,273,246,27,1,26,False,False,False,False
1000000000000005673,60,273,247,26,1,25,False,False,False,False
1000000000000005733,10,273,271,2,1,1,False,False,False,False
1000000000000005743,6,272,271,1,1,0,True,True,False,False
1000000000000005749,108,273,250,23,1,22,False,False,False,False
1000000000000005857,110,273,247,26,1,25,False,False,False,False
1000000000000005967,22,273,246,27,1,26,False,False,False,False
1000000000000005989,32,273,246,27,1,26,False,False,False,False
1000000000000006021,18,272,246,26,1,25,False,False,False,False
1000000000000006039,30,273,247,26,1,25,False,False,False,False
1000000000000006069,22,273,248,25,1,24,False,False,False,False
1000000000000006091,32,273,248,25,1,24,False,False,False,False
1000000000000006123,30,273,249,24,1,23,False,False,False,False
1000000000000006153,10,273,250,23,1,22,False,False,False,False
1000000000000006163,8,272,249,23,1,22,False,False,False,False
1000000000000006171,78,272,250,22,1,21,False,False,False,False
1000000000000006249,18,273,248,25,1,24,False,False,False,False
1000000000000006267,16,273,248,25,1,24,False,False,False,False
1000000000000006283,18,272,248,24,1,23,False,False,False,False
1000000000000006301,36,273,250,23,1,22,False,False,False,False
1000000000000006337,54,273,250,23,1,22,False,False,False,False
1000000000000006391,38,273,250,23,1,22,False,False,False,False
1000000000000006429,72,273,249,24,1,23,False,False,False,False
1000000000000006501,90,272,247,25,1,24,False,False,False,False
1000000000000006591,36,272,246,26,1,25,False,False,False,False
1000000000000006627,4,273,271,2,1,1,False,False,False,False
1000000000000006631,2,273,272,1,1,0,True,True,False,False
1000000000000006633,154,273,249,24,1,23,False,False,False,False
1000000000000006787,42,273,246,27,1,26,False,False,False,False
1000000000000006829,20,273,272,1,1,0,True,True,False,False
1000000000000006849,22,273,246,27,1,26,False,False,False,False
1000000000000006871,62,273,247,26,1,25,False,False,False,False
1000000000000006933,6,273,272,1,1,0,True,True,False,False
1000000000000006939,72,273,247,26,1,25,False,False,False,False
1000000000000007011,52,272,247,25,1,24,False,False,False,False
1000000000000007063,38,272,248,24,1,23,False,False,False,False
1000000000000007101,78,272,246,26,1,25,False,False,False,False
1000000000000007179,18,273,247,26,1,25,False,False,False,False
1000000000000007197,46,273,248,25,1,24,False,False,False,False
1000000000000007243,6,272,271,1,1,0,True,True,False,False
1000000000000007249,20,273,249,24,1,23,False,False,False,False
1000000000000007269,18,273,250,23,1,22,False,False,False,False
1000000000000007287,40,273,250,23,1,22,False,False,False,False
1000000000000007327,66,273,251,22,1,21,False,False,False,False
1000000000000007393,44,272,250,22,1,21,False,False,False,False
1000000000000007437,16,273,251,22,1,21,False,False,False,False
1000000000000007453,14,272,251,21,1,20,False,False,False,False
1000000000000007467,42,273,251,22,1,21,False,False,False,False
1000000000000007509,18,273,251,22,1,21,False,False,False,False
1000000000000007527,24,273,272,1,1,0,True,True,False,False
1000000000000007551,90,272,252,20,1,19,False,False,False,False
1000000000000007641,40,272,249,23,1,22,False,False,False,False
1000000000000007681,2,273,272,1,1,0,True,True,False,False
1000000000000007683,70,273,251,22,1,21,False,False,False,False
1000000000000007753,24,272,271,1,1,0,True,True,False,False
1000000000000007777,36,273,253,20,1,19,False,False,False,False
1000000000000007813,50,272,253,19,1,18,False,False,False,False
1000000000000007863,70,273,253,20,1,19,False,False,False,False
1000000000000007933,14,272,249,23,1,22,False,False,False,False
1000000000000007947,150,273,251,22,1,21,False,False,False,False
1000000000000008097,6,273,248,25,1,24,False,False,False,False
1000000000000008103,10,273,249,24,1,23,False,False,False,False
1000000000000008113,44,272,249,23,1,22,False,False,False,False
1000000000000008157,76,273,249,24,1,23,False,False,False,False
1000000000000008233,66,272,248,24,1,23,False,False,False,False
1000000000000008299,80,273,248,25,1,24,False,False,False,False
1000000000000008379,82,273,247,26,1,25,False,False,False,False
1000000000000008461,18,273,271,2,1,1,False,False,False,False
1000000000000008479,2,273,272,1,1,0,True,True,False,False
1000000000000008481,42,272,247,25,1,24,False,False,False,False
1000000000000008523,84,273,249,24,1,23,False,False,False,False
1000000000000008607,10,273,248,25,1,24,False,False,False,False
1000000000000008617,42,273,248,25,1,24,False,False,False,False
1000000000000008659,2,273,272,1,1,0,True,True,False,False
1000000000000008661,12,272,271,1,1,0,True,True,False,False
1000000000000008673,198,273,249,24,1,23,False,False,False,False
1000000000000008871,12,272,243,29,1,28,False,False,False,False
1000000000000008883,16,273,271,2,1,1,False,False,False,False
1000000000000008899,2,273,272,1,1,0,True,True,False,False
1000000000000008901,6,272,244,28,1,27,False,False,False,False
1000000000000008907,12,273,246,27,1,26,False,False,False,False
1000000000000008919,72,273,247,26,1,25,False,False,False,False
1000000000000008991,46,272,244,28,1,27,False,False,False,False
1000000000000009037,50,273,244,29,1,28,False,False,False,False
1000000000000009087,16,273,272,1,1,0,True,True,False,False
1000000000000009103,50,272,243,29,1,28,False,False,False,False
1000000000000009153,28,273,242,31,1,30,False,False,False,False
1000000000000009181,32,273,242,31,1,30,False,False,False,False
1000000000000009213,46,273,243,30,1,29,False,False,False,False
1000000000000009259,60,273,244,29,1,28,False,False,False,False
1000000000000009319,24,273,245,28,1,27,False,False,False,False
1000000000000009343,38,272,245,27,1,26,False,False,False,False
1000000000000009381,60,272,245,27,1,26,False,False,False,False
1000000000000009441,42,272,244,28,1,27,False,False,False,False
1000000000000009483,70,273,244,29,1,28,False,False,False,False
1000000000000009553,30,272,244,28,1,27,False,False,False,False
1000000000000009583,56,272,245,27,1,26,False,False,False,False
1000000000000009639,28,273,244,29,1,28,False,False,False,False
1000000000000009667,24,273,244,29,1,28,False,False,False,False
1000000000000009691,30,273,244,29,1,28,False,False,False,False
1000000000000009721,32,273,244,29,1,28,False,False,False,False
1000000000000009753,16,273,245,28,1,27,False,False,False,False
1000000000000009769,24,273,246,27,1,26,False,False,False,False
1000000000000009793,36,272,246,26,1,25,False,False,False,False
1000000000000009829,20,273,247,26,1,25,False,False,False,False
1000000000000009849,60,273,247,26,1,25,False,False,False,False
1000000000000009909,10,273,272,1,1,0,True,True,False,False
1000000000000009919,32,273,247,26,1,25,False,False,False,False
1000000000000009951,46,272,247,25,1,24,False,False,False,False
1000000000000009997,14,273,249,24,1,23,False,False,False,False
1000000000000010011,6,272,271,1,1,0,True,True,False,False
1000000000000010017,22,273,250,23,1,22,False,False,False,False
1000000000000010039,32,273,251,22,1,21,False,False,False,False
1000000000000010071,28,272,250,22,1,21,False,False,False,False
1000000000000010099,48,273,251,22,1,21,False,False,False,False
1000000000000010147,14,273,251,22,1,21,False,False,False,False
1000000000000010161,12,272,250,22,1,21,False,False,False,False
1000000000000010173,28,273,251,22,1,21,False,False,False,False
1000000000000010201,192,273,252,21,1,20,False,False,False,False
1000000000000010393,44,272,247,25,1,24,False,False,False,False
1000000000000010437,10,273,246,27,1,26,False,False,False,False
1000000000000010447,20,273,247,26,1,25,False,False,False,False
1000000000000010467,16,273,272,1,1,0,True,True,False,False
1000000000000010483,138,272,247,25,1,24,False,False,False,False
1000000000000010621,8,273,272,1,1,0,True,True,False,False
