anchor_p,actual_offset,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected,candidate_bound_miss
100000000000031,36,273,244,29,1,28,False,False,False,False
100000000000067,30,273,243,30,1,29,False,False,False,False
100000000000097,2,273,272,1,1,0,True,True,False,False
100000000000099,34,273,245,28,1,27,False,False,False,False
100000000000133,6,272,271,1,1,0,True,True,False,False
100000000000139,30,273,246,27,1,26,False,False,False,False
100000000000169,14,273,244,29,1,28,False,False,False,False
100000000000183,78,273,243,30,1,29,False,False,False,False
100000000000261,96,272,242,30,1,29,False,False,False,False
100000000000357,10,273,272,1,1,0,True,True,False,False
100000000000367,36,273,242,31,1,30,False,False,False,False
100000000000403,20,272,240,32,1,31,False,False,False,False
100000000000423,46,273,242,31,1,30,False,False,False,False
100000000000469,18,273,242,31,1,30,False,False,False,False
100000000000487,6,273,272,1,1,0,True,True,False,False
100000000000493,48,272,243,29,1,28,False,False,False,False
100000000000541,60,273,244,29,1,28,False,False,False,False
100000000000601,42,273,242,31,1,30,False,False,False,False
100000000000643,14,272,240,32,1,31,False,False,False,False
100000000000657,52,273,241,32,1,31,False,False,False,False
100000000000709,12,273,240,33,1,32,False,False,False,False
100000000000721,32,273,241,32,1,31,False,False,False,False
100000000000753,24,273,242,31,1,30,False,False,False,False
100000000000777,30,273,243,30,1,29,False,False,False,False
100000000000807,34,273,242,31,1,30,False,False,False,False
100000000000841,2,273,272,1,1,0,True,True,False,False
100000000000843,18,273,243,30,1,29,False,False,False,False
100000000000861,102,272,243,29,1,28,False,False,False,False
100000000000963,30,273,244,29,1,28,False,False,False,False
100000000000993,94,273,245,28,1,27,False,False,False,False
100000000001087,2,273,272,1,1,0,True,True,False,False
100000000001089,40,273,242,31,1,30,False,False,False,False
100000000001129,44,273,242,31,1,30,False,False,False,False
100000000001173,4,273,272,1,1,0,True,True,False,False
100000000001177,12,273,244,29,1,28,False,False,False,False
100000000001189,8,273,245,28,1,27,False,False,False,False
100000000001197,6,273,272,1,1,0,True,True,False,False
100000000001203,70,273,247,26,1,25,False,False,False,False
100000000001273,30,272,246,26,1,25,False,False,False,False
100000000001303,78,272,246,26,1,25,False,False,False,False
100000000001381,6,273,246,27,1,26,False,False,False,False
100000000001387,26,273,247,26,1,25,False,False,False,False
100000000001413,10,273,272,1,1,0,True,True,False,False
100000000001423,44,272,247,25,1,24,False,False,False,False
100000000001467,82,273,249,24,1,23,False,False,False,False
100000000001549,44,273,247,26,1,25,False,False,False,False
100000000001593,18,273,247,26,1,25,False,False,False,False
100000000001611,12,272,271,1,1,0,True,True,False,False
100000000001623,24,273,248,25,1,24,False,False,False,False
100000000001647,12,273,249,24,1,23,False,False,False,False
100000000001659,10,273,250,23,1,22,False,False,False,False
100000000001669,54,273,251,22,1,21,False,False,False,False
100000000001723,8,272,249,23,1,22,False,False,False,False
100000000001731,78,272,250,22,1,21,False,False,False,False
100000000001809,22,273,250,23,1,22,False,False,False,False
100000000001831,12,273,250,23,1,22,False,False,False,False
100000000001843,116,272,250,22,1,21,False,False,False,False
100000000001959,70,273,250,23,1,22,False,False,False,False
100000000002029,8,273,272,1,1,0,True,True,False,False
100000000002037,10,273,248,25,1,24,False,False,False,False
100000000002047,32,273,249,24,1,23,False,False,False,False
100000000002079,34,273,248,25,1,24,False,False,False,False
100000000002113,30,272,248,24,1,23,False,False,False,False
100000000002143,96,272,249,23,1,22,False,False,False,False
100000000002239,84,273,250,23,1,22,False,False,False,False
100000000002323,38,272,248,24,1,23,False,False,False,False
100000000002361,6,272,271,1,1,0,True,True,False,False
100000000002367,66,273,249,24,1,23,False,False,False,False
100000000002433,100,273,248,25,1,24,False,False,False,False
100000000002533,30,272,245,27,1,26,False,False,False,False
100000000002563,6,272,271,1,1,0,True,True,False,False
100000000002569,8,273,247,26,1,25,False,False,False,False
100000000002577,42,273,248,25,1,24,False,False,False,False
100000000002619,114,273,249,24,1,23,False,False,False,False
100000000002733,10,273,248,25,1,24,False,False,False,False
100000000002743,44,272,248,24,1,23,False,False,False,False
100000000002787,34,273,246,27,1,26,False,False,False,False
100000000002821,18,273,247,26,1,25,False,False,False,False
100000000002839,48,273,248,25,1,24,False,False,False,False
100000000002887,24,273,249,24,1,23,False,False,False,False
100000000002911,78,273,250,23,1,22,False,False,False,False
100000000002989,48,273,248,25,1,24,False,False,False,False
100000000003037,2,273,272,1,1,0,True,True,False,False
100000000003039,10,273,272,1,1,0,True,True,False,False
100000000003049,24,273,250,23,1,22,False,False,False,False
100000000003073,14,272,271,1,1,0,True,True,False,False
100000000003087,126,273,250,23,1,22,False,False,False,False
100000000003213,78,273,248,25,1,24,False,False,False,False
100000000003291,12,272,271,1,1,0,True,True,False,False
100000000003303,60,273,247,26,1,25,False,False,False,False
100000000003363,28,273,246,27,1,26,False,False,False,False
100000000003391,60,273,246,27,1,26,False,False,False,False
100000000003451,6,273,272,1,1,0,True,True,False,False
100000000003457,30,273,246,27,1,26,False,False,False,False
100000000003487,26,273,245,28,1,27,False,False,False,False
100000000003513,4,273,272,1,1,0,True,True,False,False
100000000003517,66,273,246,27,1,26,False,False,False,False
100000000003583,110,272,243,29,1,28,False,False,False,False
100000000003693,40,273,244,29,1,28,False,False,False,False
100000000003733,56,272,242,30,1,29,False,False,False,False
100000000003789,4,273,272,1,1,0,True,True,False,False
100000000003793,14,272,270,2,1,1,False,False,False,False
100000000003807,4,273,272,1,1,0,True,True,False,False
100000000003811,146,273,246,27,1,26,False,False,False,False
100000000003957,40,273,241,32,1,31,False,False,False,False
100000000003997,2,273,272,1,1,0,True,True,False,False
100000000003999,40,273,241,32,1,31,False,False,False,False
100000000004039,44,273,241,32,1,31,False,False,False,False
100000000004083,4,273,272,1,1,0,True,True,False,False
100000000004087,30,273,239,34,1,33,False,False,False,False
100000000004117,44,273,239,34,1,33,False,False,False,False
100000000004161,28,272,237,35,1,34,False,False,False,False
100000000004189,68,273,239,34,1,33,False,False,False,False
100000000004257,30,273,238,35,1,34,False,False,False,False
100000000004287,34,273,237,36,1,35,False,False,False,False
100000000004321,32,273,236,37,1,36,False,False,False,False
100000000004353,16,273,237,36,1,35,False,False,False,False
100000000004369,44,273,237,36,1,35,False,False,False,False
100000000004413,28,273,237,36,1,35,False,False,False,False
100000000004441,36,273,238,35,1,34,False,False,False,False
100000000004477,26,273,239,34,1,33,False,False,False,False
100000000004503,4,273,272,1,1,0,True,True,False,False
100000000004507,32,273,272,1,1,0,True,True,False,False
100000000004539,18,273,238,35,1,34,False,False,False,False
100000000004557,16,273,239,34,1,33,False,False,False,False
100000000004573,8,272,239,33,1,32,False,False,False,False
100000000004581,28,272,240,32,1,31,False,False,False,False
100000000004609,122,273,240,33,1,32,False,False,False,False
100000000004731,10,272,235,37,1,36,False,False,False,False
100000000004741,26,273,237,36,1,35,False,False,False,False
100000000004767,102,273,237,36,1,35,False,False,False,False
100000000004869,12,273,233,40,1,39,False,False,False,False
100000000004881,12,272,233,39,1,38,False,False,False,False
100000000004893,6,273,272,1,1,0,True,True,False,False
100000000004899,24,273,236,37,1,36,False,False,False,False
100000000004923,54,273,237,36,1,35,False,False,False,False
100000000004977,24,273,237,36,1,35,False,False,False,False
100000000005001,22,272,237,35,1,34,False,False,False,False
100000000005023,30,272,238,34,1,33,False,False,False,False
100000000005053,24,272,271,1,1,0,True,True,False,False
100000000005077,6,273,240,33,1,32,False,False,False,False
100000000005083,8,272,240,32,1,31,False,False,False,False
100000000005091,6,272,271,1,1,0,True,True,False,False
100000000005097,30,273,242,31,1,30,False,False,False,False
100000000005127,46,273,243,30,1,29,False,False,False,False
100000000005173,8,272,271,1,1,0,True,True,False,False
100000000005181,52,272,243,29,1,28,False,False,False,False
100000000005233,26,272,243,29,1,28,False,False,False,False
100000000005259,28,273,243,30,1,29,False,False,False,False
100000000005287,2,273,272,1,1,0,True,True,False,False
100000000005289,40,273,245,28,1,27,False,False,False,False
100000000005329,12,273,246,27,1,26,False,False,False,False
100000000005341,50,273,247,26,1,25,False,False,False,False
100000000005391,12,272,245,27,1,26,False,False,False,False
100000000005403,124,273,246,27,1,26,False,False,False,False
100000000005527,20,273,242,31,1,30,False,False,False,False
100000000005547,6,273,271,2,1,1,False,False,False,False
100000000005553,6,273,272,1,1,0,True,True,False,False
100000000005559,52,273,243,30,1,29,False,False,False,False
100000000005611,18,273,244,29,1,28,False,False,False,False
100000000005629,38,273,244,29,1,28,False,False,False,False
100000000005667,12,273,244,29,1,28,False,False,False,False
100000000005679,22,273,245,28,1,27,False,False,False,False
100000000005701,32,273,246,27,1,26,False,False,False,False
100000000005733,6,273,272,1,1,0,True,True,False,False
100000000005739,42,273,247,26,1,25,False,False,False,False
100000000005781,30,272,245,27,1,26,False,False,False,False
100000000005811,10,272,245,27,1,26,False,False,False,False
100000000005821,6,273,272,1,1,0,True,True,False,False
100000000005827,36,273,248,25,1,24,False,False,False,False
100000000005863,14,272,247,25,1,24,False,False,False,False
100000000005877,90,273,248,25,1,24,False,False,False,False
100000000005967,120,273,247,26,1,25,False,False,False,False
100000000006087,30,273,244,29,1,28,False,False,False,False
100000000006117,60,273,243,30,1,29,False,False,False,False
100000000006177,76,273,242,31,1,30,False,False,False,False
100000000006253,6,272,270,2,1,1,False,False,False,False
100000000006259,2,273,272,1,1,0,True,True,False,False
100000000006261,108,272,238,34,1,33,False,False,False,False
100000000006369,30,273,237,36,1,35,False,False,False,False
100000000006399,22,273,237,36,1,35,False,False,False,False
100000000006421,12,273,236,37,1,36,False,False,False,False
100000000006433,14,272,270,2,1,1,False,False,False,False
100000000006447,6,273,272,1,1,0,True,True,False,False
100000000006453,28,273,237,36,1,35,False,False,False,False
100000000006481,38,273,238,35,1,34,False,False,False,False
100000000006519,40,273,236,37,1,36,False,False,False,False
100000000006559,20,273,236,37,1,36,False,False,False,False
100000000006579,72,273,236,37,1,36,False,False,False,False
100000000006651,28,272,233,39,1,38,False,False,False,False
100000000006679,84,273,235,38,1,37,False,False,False,False
100000000006763,20,272,234,38,1,37,False,False,False,False
100000000006783,6,273,272,1,1,0,True,True,False,False
100000000006789,28,273,235,38,1,37,False,False,False,False
100000000006817,56,273,235,38,1,37,False,False,False,False
100000000006873,18,273,233,40,1,39,False,False,False,False
100000000006891,46,272,233,39,1,38,False,False,False,False
100000000006937,44,273,233,40,1,39,False,False,False,False
100000000006981,12,272,233,39,1,38,False,False,False,False
100000000006993,4,273,272,1,1,0,True,True,False,False
100000000006997,72,273,236,37,1,36,False,False,False,False
100000000007069,32,273,232,41,1,40,False,False,False,False
100000000007101,22,272,232,40,1,39,False,False,False,False
100000000007123,6,272,271,1,1,0,True,True,False,False
100000000007129,62,273,234,39,1,38,False,False,False,False
100000000007191,6,272,270,2,1,1,False,False,False,False
100000000007197,6,273,272,1,1,0,True,True,False,False
100000000007203,6,273,237,36,1,35,False,False,False,False
100000000007209,12,273,237,36,1,35,False,False,False,False
100000000007221,18,272,237,35,1,34,False,False,False,False
100000000007239,28,273,237,36,1,35,False,False,False,False
100000000007267,2,273,272,1,1,0,True,True,False,False
100000000007269,60,273,239,34,1,33,False,False,False,False
100000000007329,10,273,272,1,1,0,True,True,False,False
100000000007339,54,273,240,33,1,32,False,False,False,False
100000000007393,14,272,240,32,1,31,False,False,False,False
100000000007407,24,273,242,31,1,30,False,False,False,False
100000000007431,10,272,242,30,1,29,False,False,False,False
100000000007441,30,273,244,29,1,28,False,False,False,False
100000000007471,6,273,272,1,1,0,True,True,False,False
100000000007477,42,273,245,28,1,27,False,False,False,False
100000000007519,2,273,272,1,1,0,True,True,False,False
100000000007521,12,272,245,27,1,26,False,False,False,False
100000000007533,40,273,246,27,1,26,False,False,False,False
100000000007573,14,272,242,30,1,29,False,False,False,False
100000000007587,36,273,244,29,1,28,False,False,False,False
100000000007623,4,273,272,1,1,0,True,True,False,False
100000000007627,42,273,245,28,1,27,False,False,False,False
100000000007669,42,273,244,29,1,28,False,False,False,False
100000000007711,86,273,245,28,1,27,False,False,False,False
100000000007797,10,273,241,32,1,31,False,False,False,False
100000000007807,20,273,241,32,1,31,False,False,False,False
100000000007827,30,273,241,32,1,31,False,False,False,False
100000000007857,10,273,239,34,1,33,False,False,False,False
100000000007867,26,273,240,33,1,32,False,False,False,False
100000000007893,60,273,239,34,1,33,False,False,False,False
100000000007953,6,273,236,37,1,36,False,False,False,False
100000000007959,64,273,237,36,1,35,False,False,False,False
100000000008023,14,272,236,36,1,35,False,False,False,False
100000000008037,12,273,237,36,1,35,False,False,False,False
100000000008049,4,273,272,1,1,0,True,True,False,False
100000000008053,18,272,238,34,1,33,False,False,False,False
100000000008071,60,273,240,33,1,32,False,False,False,False
100000000008131,98,273,238,35,1,34,False,False,False,False
100000000008229,18,273,234,39,1,38,False,False,False,False
100000000008247,10,273,272,1,1,0,True,True,False,False
100000000008257,74,273,235,38,1,37,False,False,False,False
100000000008331,156,272,233,39,1,38,False,False,False,False
100000000008487,24,273,231,42,1,41,False,False,False,False
100000000008511,36,272,230,42,1,41,False,False,False,False
100000000008547,16,273,232,41,1,40,False,False,False,False
100000000008563,18,272,232,40,1,39,False,False,False,False
100000000008581,8,273,271,2,1,1,False,False,False,False
100000000008589,4,273,272,1,1,0,True,True,False,False
100000000008593,26,272,235,37,1,36,False,False,False,False
100000000008619,42,273,237,36,1,35,False,False,False,False
